User,Activity,Timeframe,X axis,Y axis,Z axis,Timedifference
5,a_jump,59.598,-0.708,0.39,-0.11,0.050048
5,a_jump,59.647856,-0.73,0.338,-0.024,0.049856
5,a_jump,59.697904,-0.418,0.104,0.216,0.050048
5,a_jump,59.747952,-0.388,0.232,0.294,0.050048
5,a_jump,59.798,-0.632,0.408,0.344,0.050048
5,a_jump,59.848856,-1.626,1.472,0.03,0.050856
5,a_jump,59.898904,-2.93,1.342,-0.24,0.050048
5,a_jump,59.948952,-2.148,1.312,-0.338,0.050048
5,a_jump,59.999,-0.494,0.742,0.158,0.050048
5,a_jump,60.048856,-0.226,0.518,0.464,0.049856
5,a_jump,60.098904,-0.442,-0.61,0.456,0.050048
5,a_jump,60.148952,-0.08,-0.626,0.304,0.050048
5,a_jump,60.199,0.228,0.124,-0.114,0.050048
5,a_jump,60.248856,0.088,-0.274,0.166,0.049856
5,a_jump,60.298904,-0.13,-0.274,0.022,0.050048
5,a_jump,60.348952,-0.068,-0.222,0.13,0.050048
5,a_jump,60.399,-0.014,0.242,0.096,0.050048
5,a_jump,60.448856,-0.26,0.344,0.268,0.049856
5,a_jump,60.498904,-1.088,2.432,0.076,0.050048
5,a_jump,60.548952,-1.85,2.124,0.112,0.050048
5,a_jump,60.599,-1.016,1.768,0.176,0.050048
5,a_jump,60.648856,-0.882,1.72,0.278,0.049856
5,a_jump,60.698904,-0.692,0.926,0.3,0.050048
5,a_jump,60.748952,-0.378,0.712,0.312,0.050048
5,a_jump,60.799,-0.21,0.368,0.21,0.050048
5,t_turn,60.849856,-0.148,0.28,0.198,0.050856
5,t_turn,60.899904,-0.11,0.242,0.204,0.050048
5,t_turn,60.949952,-0.276,0.466,0.152,0.050048
5,t_turn,61,-0.648,0.662,0.108,0.050048
5,t_turn,61.049856,-0.82,0.394,0.184,0.049856
5,t_turn,61.099904,-1.088,0.318,0.528,0.050048
5,t_turn,61.149952,-1.058,0.552,0.496,0.050048
5,t_turn,61.2,-0.992,0.438,0.45,0.050048
5,t_turn,61.249856,-1.134,0.224,0.332,0.049856
5,t_turn,61.299904,-1.054,0.13,0.39,0.050048
5,t_turn,61.349952,-0.788,0.24,0.398,0.050048
5,t_turn,61.4,-0.728,0.358,0.352,0.050048
5,t_turn,61.449856,-0.88,0.488,0.344,0.049856
5,t_turn,61.499904,-0.926,0.396,0.34,0.050048
5,t_turn,61.549952,-0.9,0.294,0.382,0.050048
5,t_turn,61.6,-0.922,0.226,0.396,0.050048
5,t_turn,61.649856,-0.914,0.286,0.352,0.049856
5,t_turn,61.699904,-0.914,0.28,0.332,0.050048
5,t_turn,61.749952,-0.846,0.27,0.312,0.050048
5,t_turn,61.8,-0.832,0.262,0.302,0.050048
5,t_turn,61.850856,-0.82,0.288,0.292,0.050856
5,t_turn,61.900904,-0.85,0.31,0.284,0.050048
5,t_turn,61.950952,-0.858,0.278,0.296,0.050048
5,t_turn,62.001,-0.852,0.3,0.312,0.050048
5,t_turn,62.050856,-0.872,0.306,0.334,0.049856
5,t_turn,62.100904,-0.882,0.312,0.328,0.050048
5,t_turn,62.150952,-0.866,0.322,0.342,0.050048
5,t_turn,62.201,-0.868,0.302,0.348,0.050048
5,t_turn,62.250856,-0.878,0.312,0.344,0.049856
5,t_turn,62.300904,-0.89,0.286,0.328,0.050048
5,t_turn,62.350952,-0.88,0.294,0.304,0.050048
5,t_turn,62.401,-0.89,0.29,0.308,0.050048
5,t_turn,62.450856,-0.89,0.312,0.28,0.049856
5,t_turn,62.500904,-0.882,0.3,0.288,0.050048
5,t_turn,62.550952,-0.89,0.28,0.304,0.050048
5,t_turn,62.601,-0.884,0.27,0.31,0.050048
5,t_turn,62.650856,-0.872,0.274,0.32,0.049856
5,t_turn,62.700904,-0.858,0.28,0.326,0.050048
5,t_turn,62.750952,-0.846,0.296,0.322,0.050048
5,t_turn,62.801,-0.872,0.286,0.32,0.050048
5,t_turn,62.850856,-0.866,0.3,0.332,0.049856
5,t_turn,62.900904,-0.868,0.306,0.32,0.050048
5,t_turn,62.950952,-0.858,0.294,0.312,0.050048
5,t_turn,63.001,-0.87,0.312,0.302,0.050048
5,t_turn,63.051856,-0.874,0.31,0.294,0.050856
5,t_turn,63.101904,-0.88,0.304,0.302,0.050048
5,t_turn,63.151952,-0.878,0.304,0.306,0.050048
5,t_turn,63.202,-0.878,0.294,0.304,0.050048
5,t_turn,63.251856,-0.882,0.27,0.294,0.049856
5,t_turn,63.301904,-0.882,0.302,0.312,0.050048
5,t_turn,63.351952,-0.866,0.3,0.32,0.050048
5,t_turn,63.402,-0.884,0.224,0.348,0.050048
5,t_turn,63.451856,-0.844,0.268,0.318,0.049856
5,t_turn,63.501904,-0.818,0.328,0.316,0.050048
5,t_turn,63.551952,-0.858,0.326,0.302,0.050048
5,t_turn,63.602,-0.882,0.332,0.326,0.050048
5,t_turn,63.651856,-0.866,0.304,0.396,0.049856
5,t_turn,63.701904,-0.934,0.44,0.286,0.050048
5,t_turn,63.751952,-0.882,0.246,0.422,0.050048
5,t_turn,63.802,-0.792,0.048,0.344,0.050048
5,t_turn,63.851856,-0.848,0.288,0.216,0.049856
5,t_turn,63.901904,-0.77,-0.162,0.468,0.050048
5,t_turn,63.951952,-0.946,0.496,0.408,0.050048
5,t_turn,64.002,-0.856,0.066,0.408,0.050048
5,t_turn,64.052856,-0.846,0.192,0.416,0.050856
5,t_turn,64.102904,-0.882,0.2,0.336,0.050048
5,a_walk,64.152952,-0.91,0.212,0.352,0.050048
5,a_walk,64.203,-0.904,0.116,0.38,0.050048
5,a_walk,64.252856,-0.836,0.226,0.342,0.049856
5,a_walk,64.302904,-0.832,0.358,0.286,0.050048
5,a_walk,64.352952,-0.904,0.368,0.348,0.050048
5,a_walk,64.403,-0.904,0.32,0.428,0.050048
5,a_walk,64.452856,-0.808,0.346,0.366,0.049856
5,a_walk,64.502904,-0.962,0.27,0.162,0.050048
5,a_walk,64.552952,-0.886,0.204,0.182,0.050048
5,a_walk,64.603,-0.9,0.334,0.172,0.050048
5,a_walk,64.652856,-0.906,0.416,0.174,0.049856
5,a_walk,64.702904,-1,0.374,0.112,0.050048
5,a_walk,64.752952,-0.92,0.296,0.14,0.050048
5,a_walk,64.803,-0.89,0.274,0.158,0.050048
5,a_walk,64.852856,-0.884,0.318,0.156,0.049856
5,a_walk,64.902904,-1.042,0.248,0.188,0.050048
5,a_walk,64.952952,-1.014,0.176,0.236,0.050048
5,a_walk,65.003,-0.938,0.126,0.296,0.050048
5,a_walk,65.053856,-0.99,0.096,0.386,0.050856
5,a_walk,65.103904,-0.936,0.112,0.412,0.050048
5,a_walk,65.153952,-0.75,-0.026,0.384,0.050048
5,a_walk,65.204,-0.632,-0.04,0.412,0.050048
5,a_walk,65.253856,-0.684,0.062,0.396,0.049856
5,a_walk,65.303904,-0.832,0.092,0.396,0.050048
5,a_walk,65.353952,-0.926,0.156,0.412,0.050048
5,a_walk,65.404,-0.882,0.216,0.432,0.050048
5,a_walk,65.453856,-0.932,0.358,0.432,0.049856
5,a_walk,65.503904,-1,0.384,0.462,0.050048
5,a_walk,65.553952,-1.026,0.432,0.414,0.050048
5,a_walk,65.604,-1.278,0.608,0.434,0.050048
5,a_walk,65.653856,-1.058,0.496,0.264,0.049856
5,a_walk,65.703904,-1.156,0.526,0.238,0.050048
5,a_walk,65.753952,-1.214,0.738,0.166,0.050048
5,a_walk,65.804,-1.028,0.592,0.222,0.050048
5,a_walk,65.853856,-1.072,0.734,0.224,0.049856
5,a_walk,65.903904,-0.946,0.764,0.176,0.050048
5,a_walk,65.953952,-1.018,0.606,0.22,0.050048
5,a_walk,66.004,-0.954,0.814,0.28,0.050048
5,p_stand,66.054856,-0.718,0.428,0.376,0.050856
5,p_stand,66.104904,-0.594,0.536,0.54,0.050048
5,t_turn,66.154952,-0.464,0.358,0.76,0.050048
5,t_turn,66.205,-0.248,0.166,0.858,0.050048
5,t_turn,66.254856,-0.336,0.15,1,0.049856
5,t_turn,66.304904,-0.272,-0.024,0.992,0.050048
5,t_turn,66.354952,-0.25,0.04,0.946,0.050048
5,t_turn,66.405,-0.162,-0.018,0.896,0.050048
5,t_turn,66.454856,-0.074,-0.064,0.864,0.049856
5,t_turn,66.504904,-0.174,-0.062,0.828,0.050048
5,t_turn,66.554952,-0.184,-0.12,0.7,0.050048
5,t_turn,66.605,-0.264,-0.046,0.782,0.050048
5,t_turn,66.654856,-0.384,-0.266,0.848,0.049856
5,t_turn,66.704904,-0.048,0.126,1.182,0.050048
5,t_turn,66.754952,0.182,0.108,1.414,0.050048
5,t_turn,66.805,0.182,-0.016,1.212,0.050048
5,t_turn,66.854856,0.368,0.076,1.15,0.049856
5,t_turn,66.904904,0.27,0.056,1.232,0.050048
5,t_turn,66.954952,0.142,-0.104,1.276,0.050048
5,t_turn,67.005,0.406,0.07,1.068,0.050048
5,t_turn,67.055856,0.642,0.368,1.01,0.050856
5,t_turn,67.105904,0.268,0.078,0.978,0.050048
5,t_turn,67.155952,0.524,0.29,1.058,0.050048
5,a_walk,67.206,0.376,0.358,1.016,0.050048
5,a_walk,67.255856,0.142,0.432,0.69,0.049856
5,a_walk,67.305904,0.39,1.068,0.152,0.050048
5,a_walk,67.355952,0.706,0.888,0.16,0.050048
5,a_walk,67.406,1.054,1.008,0.124,0.050048
5,a_walk,67.455856,1.094,0.924,-0.068,0.049856
5,a_walk,67.505904,0.854,1.998,-0.178,0.050048
5,a_walk,67.555952,0.782,1.432,0.15,0.050048
5,a_walk,67.606,0.672,1.302,0.082,0.050048
5,a_walk,67.655856,0.54,1.216,0.194,0.049856
5,a_walk,67.705904,0.344,0.75,0.454,0.050048
5,a_walk,67.755952,0.248,0.594,0.454,0.050048
5,a_walk,67.806,0.238,0.39,0.54,0.050048
5,a_walk,67.855856,0.332,0.366,0.476,0.049856
5,a_walk,67.905904,0.518,0.312,0.572,0.050048
5,a_walk,67.955952,0.552,0.236,0.67,0.050048
5,a_walk,68.006,0.576,0.312,0.736,0.050048
5,a_walk,68.055856,0.854,0.18,0.692,0.049856
5,a_walk,68.105904,0.856,0.258,0.774,0.050048
5,a_walk,68.155952,0.954,0.15,0.816,0.050048
5,a_walk,68.206,0.93,0.092,0.846,0.050048
5,a_walk,68.456856,0.566,0.3,0.39,0.250856
5,a_walk,68.506904,0.348,0.406,0.398,0.050048
5,a_walk,68.556952,0.192,0.482,0.574,0.050048
5,a_walk,68.607,0.224,-0.04,0.638,0.050048
5,a_walk,68.656856,0.086,0.584,0.6,0.049856
5,a_walk,68.706904,0.088,0.24,0.556,0.050048
5,a_walk,68.756952,-0.08,0.88,0.43,0.050048
5,a_walk,68.807,-0.09,0.91,0.358,0.050048
5,a_walk,68.856856,-0.178,1.318,0.294,0.049856
5,a_walk,68.906904,-0.35,0.988,0.448,0.050048
5,a_walk,68.956952,-0.912,1.342,0.318,0.050048
5,a_walk,69.007,-0.872,0.984,0.418,0.050048
5,a_walk,69.056856,-0.97,0.508,0.368,0.049856
5,a_walk,69.106904,-1.102,0.508,0.328,0.050048
5,a_walk,69.156952,-1.248,0.678,0.27,0.050048
5,a_walk,69.207,-1.032,0.592,0.19,0.050048
5,a_walk,69.256856,-1.098,0.584,0.37,0.049856
5,a_walk,69.306904,-0.954,0.608,0.368,0.050048
5,a_walk,69.356952,-1.108,0.574,0.354,0.050048
5,a_walk,69.407,-1.476,0.796,0.302,0.050048
5,a_walk,69.457856,-1.076,0.738,0.6,0.050856
5,a_walk,69.507904,-1.284,0.598,0.704,0.050048
5,a_walk,69.557952,-1.102,0.398,0.78,0.050048
5,a_walk,69.608,-0.92,0.334,0.83,0.050048
5,a_walk,69.657856,-0.872,0.558,0.696,0.049856
5,a_walk,69.707904,-0.82,0.688,0.59,0.050048
5,a_walk,69.757952,-0.754,0.608,0.454,0.050048
5,a_walk,69.808,-0.72,0.518,0.468,0.050048
5,a_walk,69.857856,-0.632,0.418,0.398,0.049856
5,a_walk,69.907904,-0.306,0.518,0.454,0.050048
5,a_walk,69.957952,-0.12,0.584,0.59,0.050048
5,a_walk,70.008,0.126,0.408,0.792,0.050048
5,a_walk,70.057856,0.144,0.574,0.98,0.049856
5,a_walk,70.107904,0.16,0.418,0.946,0.050048
5,a_walk,70.157952,0.158,0.384,0.898,0.050048
5,p_stand,70.208,0.024,0.07,1.026,0.050048
5,p_stand,70.257856,0.236,0.022,0.824,0.049856
5,p_stand,70.307904,0.39,0.056,0.542,0.050048
5,p_stand,70.357952,0.184,0.294,0.504,0.050048
5,p_stand,70.408,0.14,0.718,0.668,0.050048
5,p_stand,70.458856,0.348,0.648,0.848,0.050856
5,p_stand,70.508904,0.48,0.45,0.956,0.050048
5,p_stand,70.558952,0.556,0.294,0.926,0.050048
5,p_stand,70.609,0.496,0.27,0.96,0.050048
5,p_stand,70.658856,0.454,0.076,1.112,0.049856
5,p_stand,70.708904,0.55,-0.288,0.88,0.050048
5,p_stand,70.758952,0.284,-0.25,1.132,0.050048
5,p_stand,70.809,0.4,-0.548,0.944,0.050048
5,p_stand,70.858856,0.408,-0.136,0.876,0.049856
5,p_stand,70.908904,0.534,-0.144,0.976,0.050048
5,p_stand,70.958952,0.496,0.212,1.02,0.050048
5,p_stand,71.009,0.608,0.276,0.834,0.050048
5,p_stand,71.058856,0.62,0.206,0.848,0.049856
5,p_stand,71.108904,0.712,0.37,0.704,0.050048
5,p_stand,71.158952,0.648,0.45,0.838,0.050048
5,p_stand,71.209,0.71,0.56,0.674,0.050048
5,p_stand,71.258856,0.552,0.5,0.58,0.049856
5,p_stand,71.308904,0.38,1.102,0.664,0.050048
5,p_stand,71.358952,0.306,0.768,0.572,0.050048
5,p_stand,71.409,0.178,0.71,0.348,0.050048
5,p_stand,71.459856,0.294,0.498,0.44,0.050856
5,p_stand,71.509904,0.184,0.654,0.636,0.050048
5,p_stand,71.559952,0.39,0.702,0.61,0.050048
