User,Activity,Timeframe,X axis,Y axis,Z axis,Timedifference
7,p_stand,10.915952,-0.698,0.4,0.568,0.050048
7,p_stand,10.966,-0.72,0.418,0.58,0.050048
7,p_stand,11.015856,-0.712,0.416,0.574,0.049856
7,p_stand,11.065904,-0.706,0.412,0.572,0.050048
7,p_stand,11.115952,-0.714,0.402,0.568,0.050048
7,p_stand,11.166,-0.698,0.4,0.56,0.050048
7,p_stand,11.215856,-0.708,0.422,0.574,0.049856
7,p_stand,11.265904,-0.706,0.414,0.572,0.050048
7,p_stand,11.315952,-0.702,0.424,0.574,0.050048
7,p_stand,11.366,-0.702,0.414,0.562,0.050048
7,p_stand,11.416856,-0.692,0.422,0.576,0.050856
7,p_stand,11.466904,-0.69,0.454,0.582,0.050048
7,p_stand,11.516952,-0.684,0.448,0.58,0.050048
7,p_stand,11.567,-0.68,0.46,0.564,0.050048
7,p_stand,11.616856,-0.68,0.456,0.568,0.049856
7,p_stand,11.666904,-0.642,0.454,0.552,0.050048
7,p_stand,11.716952,-0.686,0.462,0.53,0.050048
7,p_stand,11.767,-0.672,0.472,0.526,0.050048
7,p_stand,11.816856,-0.68,0.496,0.556,0.049856
7,p_stand,11.866904,-0.654,0.5,0.52,0.050048
7,p_stand,11.916952,-0.666,0.51,0.56,0.050048
7,p_stand,11.967,-0.656,0.54,0.54,0.050048
7,p_stand,12.016856,-0.66,0.54,0.526,0.049856
7,p_stand,12.066904,-0.66,0.524,0.54,0.050048
7,p_stand,12.116952,-0.648,0.546,0.542,0.050048
7,p_stand,12.167,-0.634,0.54,0.542,0.050048
7,p_stand,12.216856,-0.656,0.55,0.536,0.049856
7,p_stand,12.266904,-0.63,0.55,0.528,0.050048
7,p_stand,12.316952,-0.626,0.57,0.528,0.050048
7,p_stand,12.367,-0.632,0.574,0.524,0.050048
7,p_stand,12.416856,-0.634,0.56,0.528,0.049856
7,p_stand,12.466904,-0.616,0.566,0.526,0.050048
7,p_stand,12.516952,-0.616,0.574,0.528,0.050048
7,p_stand,12.567,-0.612,0.568,0.536,0.050048
7,p_stand,12.617856,-0.622,0.576,0.53,0.050856
7,p_stand,12.667904,-0.626,0.568,0.518,0.050048
7,p_stand,12.717952,-0.622,0.568,0.524,0.050048
7,p_stand,12.768,-0.616,0.56,0.52,0.050048
7,p_stand,12.817856,-0.616,0.588,0.54,0.049856
7,p_stand,12.867904,-0.626,0.59,0.518,0.050048
7,p_stand,12.917952,-0.626,0.584,0.536,0.050048
7,p_stand,12.968,-0.608,0.572,0.55,0.050048
7,p_stand,13.017856,-0.612,0.59,0.526,0.049856
7,p_stand,13.067904,-0.606,0.582,0.524,0.050048
7,p_stand,13.117952,-0.62,0.582,0.536,0.050048
7,p_stand,13.168,-0.622,0.57,0.536,0.050048
7,p_stand,13.217856,-0.62,0.578,0.524,0.049856
7,p_stand,13.267904,-0.626,0.562,0.524,0.050048
7,p_stand,13.317952,-0.612,0.574,0.52,0.050048
7,p_stand,13.368,-0.632,0.56,0.534,0.050048
7,p_stand,13.417856,-0.622,0.574,0.542,0.049856
7,p_stand,13.467904,-0.624,0.574,0.528,0.050048
7,p_stand,13.517952,-0.624,0.574,0.53,0.050048
7,p_stand,13.568,-0.626,0.572,0.542,0.050048
7,p_stand,13.618856,-0.618,0.566,0.528,0.050856
7,p_stand,13.668904,-0.61,0.576,0.534,0.050048
7,p_stand,13.718952,-0.616,0.576,0.536,0.050048
7,p_stand,13.769,-0.612,0.574,0.528,0.050048
7,p_stand,13.818856,-0.622,0.562,0.528,0.049856
7,p_stand,13.868904,-0.616,0.574,0.524,0.050048
7,p_stand,13.918952,-0.616,0.574,0.546,0.050048
7,p_stand,13.969,-0.612,0.574,0.526,0.050048
7,p_stand,14.018856,-0.616,0.574,0.526,0.049856
7,p_stand,14.068904,-0.622,0.546,0.532,0.050048
7,p_stand,14.118952,-0.616,0.576,0.528,0.050048
7,p_stand,14.169,-0.612,0.568,0.536,0.050048
7,p_stand,14.218856,-0.618,0.572,0.536,0.049856
7,p_stand,14.268904,-0.616,0.56,0.54,0.050048
7,p_stand,14.318952,-0.616,0.562,0.54,0.050048
7,p_stand,14.369,-0.618,0.566,0.54,0.050048
7,p_stand,14.418856,-0.612,0.574,0.536,0.049856
7,p_stand,14.468904,-0.616,0.566,0.536,0.050048
7,p_stand,14.518952,-0.626,0.552,0.54,0.050048
7,p_stand,14.569,-0.62,0.572,0.516,0.050048
7,p_stand,14.619856,-0.616,0.568,0.552,0.050856
7,p_stand,14.669904,-0.616,0.57,0.542,0.050048
7,p_stand,14.719952,-0.61,0.582,0.542,0.050048
7,p_stand,14.77,-0.616,0.572,0.546,0.050048
7,p_stand,14.819856,-0.618,0.56,0.53,0.049856
7,p_stand,14.869904,-0.626,0.582,0.54,0.050048
7,p_stand,14.919952,-0.616,0.568,0.534,0.050048
7,p_stand,14.97,-0.624,0.568,0.536,0.050048
7,p_stand,15.019856,-0.624,0.576,0.536,0.049856
7,p_stand,15.069904,-0.616,0.558,0.534,0.050048
7,p_stand,15.119952,-0.63,0.556,0.53,0.050048
7,p_stand,15.17,-0.618,0.574,0.536,0.050048
7,p_stand,15.219856,-0.624,0.574,0.544,0.049856
7,p_stand,15.269904,-0.624,0.556,0.518,0.050048
7,p_stand,15.319952,-0.626,0.57,0.536,0.050048
7,p_stand,15.37,-0.624,0.56,0.534,0.050048
7,p_stand,15.419856,-0.62,0.566,0.536,0.049856
7,p_stand,15.469904,-0.636,0.566,0.55,0.050048
7,p_stand,15.519952,-0.624,0.568,0.536,0.050048
7,p_stand,15.57,-0.632,0.562,0.52,0.050048
7,p_stand,15.620856,-0.634,0.558,0.536,0.050856
7,p_stand,15.670904,-0.624,0.56,0.544,0.050048
7,p_stand,15.720952,-0.626,0.574,0.542,0.050048
7,p_stand,15.771,-0.63,0.56,0.534,0.050048
7,p_stand,15.820856,-0.62,0.566,0.518,0.049856
7,p_stand,15.870904,-0.618,0.568,0.542,0.050048
7,p_stand,15.920952,-0.626,0.56,0.54,0.050048
7,p_stand,15.971,-0.622,0.566,0.542,0.050048
7,p_stand,16.020856,-0.616,0.568,0.53,0.049856
7,p_stand,16.070904,-0.624,0.56,0.542,0.050048
7,p_stand,16.120952,-0.622,0.568,0.544,0.050048
7,p_stand,16.171,-0.632,0.55,0.552,0.050048
7,p_stand,16.220856,-0.624,0.566,0.558,0.049856
7,p_stand,16.270904,-0.616,0.574,0.542,0.050048
7,p_stand,16.320952,-0.616,0.578,0.536,0.050048
7,p_stand,16.371,-0.618,0.574,0.536,0.050048
7,p_stand,16.420856,-0.58,0.602,0.556,0.049856
7,p_stand,16.470904,-0.608,0.606,0.584,0.050048
7,p_stand,16.520952,-0.648,0.638,0.632,0.050048
7,p_stand,16.571,-0.608,0.668,0.564,0.050048
7,p_stand,16.621856,-0.432,0.656,0.638,0.050856
7,p_stand,16.671904,-0.352,0.584,0.622,0.050048
7,p_stand,16.721952,-0.376,0.562,0.524,0.050048
7,p_stand,16.772,-0.424,0.51,0.614,0.050048
7,p_stand,16.821856,-0.552,0.62,0.598,0.049856
7,p_stand,16.871904,-0.578,0.596,0.67,0.050048
7,p_stand,16.921952,-0.546,0.582,0.678,0.050048
7,p_stand,16.972,-0.528,0.576,0.71,0.050048
7,p_stand,17.021856,-0.5,0.516,0.766,0.049856
7,p_stand,17.071904,-0.466,0.544,0.734,0.050048
7,p_stand,17.121952,-0.474,0.53,0.672,0.050048
7,p_stand,17.172,-0.516,0.59,0.71,0.050048
7,p_stand,17.221856,-0.482,0.472,0.736,0.049856
7,p_stand,17.271904,-0.526,0.568,0.708,0.050048
7,p_stand,17.321952,-0.512,0.542,0.696,0.050048
7,p_stand,17.372,-0.548,0.608,0.706,0.050048
7,p_stand,17.421856,-0.61,0.716,0.686,0.049856
7,p_stand,17.471904,-0.59,0.784,0.718,0.050048
7,p_stand,17.521952,-0.59,0.704,0.744,0.050048
7,p_stand,17.572,-0.452,0.698,0.6,0.050048
7,p_stand,17.621856,-0.388,0.672,0.528,0.049856
7,p_stand,17.671904,-0.354,0.684,0.486,0.050048
7,a_walk,17.721952,-0.338,0.728,0.516,0.050048
7,a_walk,17.772,-0.346,0.696,0.54,0.050048
7,a_walk,17.822856,-0.34,0.686,0.486,0.050856
7,a_walk,17.872904,-0.41,0.64,0.526,0.050048
7,a_walk,17.922952,-0.544,0.694,0.564,0.050048
7,a_walk,17.973,-0.554,0.614,0.7,0.050048
7,a_walk,18.022856,-0.498,0.542,0.694,0.049856
7,a_walk,18.072904,-0.458,0.47,0.768,0.050048
7,a_walk,18.122952,-0.386,0.422,0.772,0.050048
7,a_walk,18.173,-0.446,0.446,0.75,0.050048
7,a_walk,18.222856,-0.602,0.448,0.816,0.049856
7,a_walk,18.272904,-0.656,0.524,0.736,0.050048
7,a_walk,18.322952,-0.612,0.492,0.702,0.050048
7,a_walk,18.373,-0.53,0.486,0.61,0.050048
7,a_walk,18.422856,-0.522,0.55,0.67,0.049856
7,a_walk,18.472904,-0.462,0.556,0.664,0.050048
7,a_walk,18.522952,-0.36,0.502,0.686,0.050048
7,a_walk,18.573,-0.226,0.422,0.518,0.050048
7,a_walk,18.622856,-0.186,0.498,0.468,0.049856
7,a_walk,18.672904,-0.208,0.824,0.656,0.050048
7,a_walk,18.722952,-0.506,1.036,0.94,0.050048
7,a_walk,18.773,-0.424,0.902,0.764,0.050048
7,a_walk,18.823856,-0.226,0.678,0.68,0.050856
7,a_walk,18.873904,-0.296,0.626,0.668,0.050048
7,a_walk,18.923952,-0.34,0.614,0.582,0.050048
7,a_walk,18.974,-0.354,0.472,0.558,0.050048
7,a_walk,19.023856,-0.304,0.44,0.464,0.049856
7,a_walk,19.073904,-0.352,0.608,0.496,0.050048
7,a_walk,19.123952,-0.692,0.71,0.572,0.050048
7,a_walk,19.174,-0.884,0.684,0.654,0.050048
7,a_walk,19.223856,-1.008,0.608,0.496,0.049856
7,a_walk,19.273904,-0.898,0.376,0.496,0.050048
7,a_walk,19.323952,-0.784,0.386,0.384,0.050048
7,a_walk,19.374,-0.676,0.286,0.376,0.050048
7,a_walk,19.423856,-0.696,0.344,0.416,0.049856
7,a_walk,19.473904,-0.676,0.37,0.446,0.050048
7,a_walk,19.523952,-0.648,0.368,0.43,0.050048
7,a_walk,19.574,-0.656,0.414,0.524,0.050048
7,a_walk,19.623856,-0.658,0.434,0.562,0.049856
7,a_walk,19.673904,-0.706,0.47,0.6,0.050048
7,a_walk,19.723952,-0.746,0.498,0.608,0.050048
7,a_walk,19.774,-0.794,0.472,0.582,0.050048
7,a_walk,19.824856,-0.84,0.502,0.544,0.050856
7,a_walk,19.874904,-0.986,0.658,0.562,0.050048
7,a_walk,19.924952,-0.904,0.67,0.462,0.050048
7,a_walk,19.975,-0.976,0.59,0.352,0.050048
7,a_walk,20.024856,-0.946,0.518,0.288,0.049856
7,a_walk,20.074904,-0.824,0.492,0.3,0.050048
7,a_walk,20.124952,-0.72,0.448,0.294,0.050048
7,a_walk,20.175,-0.636,0.438,0.304,0.050048
7,a_walk,20.224856,-0.546,0.414,0.312,0.049856
7,a_walk,20.274904,-0.552,0.376,0.332,0.050048
7,a_walk,20.324952,-0.596,0.406,0.36,0.050048
7,a_walk,20.375,-0.688,0.444,0.39,0.050048
7,a_walk,20.424856,-0.756,0.45,0.376,0.049856
7,a_walk,20.474904,-0.862,0.412,0.318,0.050048
7,a_walk,20.524952,-1.048,0.438,0.406,0.050048
7,a_walk,20.575,-0.98,0.422,0.384,0.050048
7,a_walk,20.624856,-1.18,0.268,0.12,0.049856
7,a_walk,20.674904,-0.926,0.29,0.176,0.050048
7,a_walk,20.724952,-0.672,0.366,0.334,0.050048
7,a_walk,20.775,-0.616,0.376,0.374,0.050048
7,a_walk,20.825856,-0.592,0.368,0.4,0.050856
7,a_walk,20.875904,-0.532,0.494,0.504,0.050048
7,a_walk,20.925952,-0.61,0.59,0.61,0.050048
7,a_walk,20.976,-0.8,0.672,0.64,0.050048
7,a_walk,21.025856,-0.898,0.68,0.636,0.049856
7,a_walk,21.075904,-0.796,0.638,0.498,0.050048
7,a_walk,21.125952,-0.782,0.728,0.508,0.050048
7,a_walk,21.176,-0.83,0.648,0.374,0.050048
7,a_walk,21.225856,-0.912,0.616,0.304,0.049856
7,a_walk,21.275904,-0.958,0.538,0.334,0.050048
7,a_walk,21.325952,-0.858,0.43,0.29,0.050048
7,a_walk,21.376,-0.776,0.382,0.332,0.050048
7,a_walk,21.425856,-0.584,0.316,0.316,0.049856
7,a_walk,21.475904,-0.538,0.29,0.284,0.050048
7,a_walk,21.525952,-0.56,0.354,0.358,0.050048
7,a_walk,21.576,-0.702,0.426,0.38,0.050048
7,a_walk,21.625856,-0.824,0.402,0.384,0.049856
7,a_walk,21.675904,-0.962,0.38,0.366,0.050048
7,a_walk,21.725952,-1.056,0.386,0.368,0.050048
7,a_walk,21.776,-1.04,0.398,0.334,0.050048
7,a_walk,21.825856,-0.928,0.518,0.294,0.049856
7,a_walk,21.875904,-0.824,0.344,0.314,0.050048
7,a_walk,21.925952,-0.692,0.364,0.342,0.050048
7,a_walk,21.976,-0.66,0.412,0.368,0.050048
7,a_walk,22.026856,-0.666,0.374,0.408,0.050856
7,a_walk,22.076904,-0.738,0.408,0.44,0.050048
7,a_walk,22.126952,-0.842,0.416,0.438,0.050048
7,a_walk,22.177,-0.936,0.438,0.324,0.050048
7,a_walk,22.226856,-1.21,0.556,0.28,0.049856
7,a_walk,22.276904,-0.954,0.514,0.134,0.050048
7,a_walk,22.326952,-0.964,0.526,0.07,0.050048
7,a_walk,22.377,-0.938,0.496,0.12,0.050048
7,a_walk,22.426856,-0.766,0.432,0.096,0.049856
7,a_walk,22.476904,-0.636,0.508,0.11,0.050048
7,a_walk,22.526952,-0.66,0.432,0.12,0.050048
7,a_walk,22.577,-0.738,0.366,0.176,0.050048
7,a_walk,22.626856,-0.858,0.374,0.232,0.049856
7,a_walk,22.676904,-0.968,0.352,0.246,0.050048
7,a_walk,22.726952,-1.344,0.358,0.28,0.050048
7,a_walk,22.777,-0.826,0.318,0.446,0.050048
7,a_walk,22.826856,-0.546,0.472,0.32,0.049856
7,a_walk,22.876904,-0.88,0.52,0.328,0.050048
7,a_walk,22.926952,-0.916,0.23,0.39,0.050048
7,a_walk,22.977,-0.698,0.38,0.332,0.050048
7,a_walk,23.027856,-0.61,0.604,0.326,0.050856
7,a_walk,23.077904,-0.698,0.506,0.388,0.050048
7,a_walk,23.127952,-0.852,0.43,0.396,0.050048
7,a_walk,23.178,-0.874,0.358,0.374,0.050048
7,a_walk,23.227856,-0.85,0.366,0.312,0.049856
7,a_walk,23.277904,-0.802,0.414,0.246,0.050048
7,a_walk,23.327952,-0.81,0.39,0.194,0.050048
7,a_walk,23.378,-0.884,0.334,0.108,0.050048
7,a_walk,23.427856,-0.974,0.326,0.062,0.049856
7,a_walk,23.477904,-1.042,0.392,-0.002,0.050048
7,a_walk,23.527952,-0.958,0.408,-0.004,0.050048
7,a_walk,23.578,-0.858,0.398,0.07,0.050048
7,a_walk,23.627856,-0.778,0.358,0.078,0.049856
7,a_walk,23.677904,-0.778,0.318,0.11,0.050048
7,a_walk,23.727952,-0.97,0.352,0.136,0.050048
7,a_walk,23.778,-0.946,0.432,0.26,0.050048
7,a_walk,23.827856,-0.78,0.406,0.28,0.049856
7,a_walk,23.877904,-0.898,0.322,0.264,0.050048
7,a_walk,23.927952,-0.93,0.246,0.224,0.050048
7,a_walk,23.978,-0.906,0.294,0.236,0.050048
7,a_walk,24.028856,-0.832,0.328,0.216,0.050856
7,a_walk,24.078904,-0.808,0.304,0.23,0.050048
7,a_walk,24.128952,-0.83,0.332,0.254,0.050048
7,a_walk,24.179,-0.83,0.358,0.27,0.050048
7,a_walk,24.228856,-0.85,0.39,0.29,0.049856
7,a_walk,24.278904,-0.868,0.43,0.312,0.050048
7,a_walk,24.328952,-0.836,0.488,0.368,0.050048
7,a_walk,24.379,-0.828,0.572,0.392,0.050048
7,a_walk,24.428856,-0.754,0.664,0.414,0.049856
7,a_walk,24.478904,-0.786,0.688,0.476,0.050048
7,a_walk,24.528952,-0.722,0.782,0.556,0.050048
7,p_stand,24.579,-0.722,0.664,0.574,0.050048
7,p_stand,24.628856,-0.698,0.654,0.498,0.049856
7,p_stand,24.678904,-0.674,0.69,0.562,0.050048
7,p_stand,24.728952,-0.53,0.606,0.498,0.050048
7,p_stand,24.779,-0.456,0.482,0.472,0.050048
7,p_stand,24.828856,-0.418,0.348,0.428,0.049856
7,p_stand,24.878904,-0.468,0.28,0.518,0.050048
7,p_stand,24.928952,-0.498,0.39,0.45,0.050048
7,p_stand,24.979,-0.624,0.53,0.46,0.050048
7,p_stand,25.029856,-0.8,0.486,0.398,0.050856
7,p_stand,25.079904,-0.89,0.67,0.448,0.050048
7,p_stand,25.129952,-0.638,0.624,0.384,0.050048
7,p_stand,25.18,-0.576,0.626,0.376,0.050048
7,p_stand,25.229856,-0.73,0.492,0.432,0.049856
7,p_stand,25.279904,-0.912,0.85,0.2,0.050048
7,p_stand,25.329952,-0.676,0.448,0.368,0.050048
7,p_stand,25.38,-0.654,0.51,0.432,0.050048
7,p_stand,25.429856,-0.688,0.572,0.418,0.049856
7,p_stand,25.479904,-0.8,0.704,0.176,0.050048
7,p_stand,25.529952,-0.604,0.71,0.338,0.050048
7,p_stand,25.58,-0.604,1.08,0.202,0.050048
7,p_stand,25.629856,-0.586,0.812,0.334,0.049856
7,p_stand,25.679904,-0.528,0.702,0.214,0.050048
7,p_stand,25.729952,-0.634,0.696,0.152,0.050048
7,p_stand,25.78,-0.57,0.688,0.198,0.050048
7,p_stand,25.829856,-0.564,0.672,0.19,0.049856
7,p_stand,25.879904,-0.59,0.726,0.182,0.050048
7,p_stand,25.929952,-0.592,0.736,0.308,0.050048
7,p_stand,25.98,-0.638,0.77,0.36,0.050048
7,p_stand,26.030856,-0.61,0.668,0.296,0.050856
7,p_stand,26.080904,-0.622,0.71,0.212,0.050048
7,p_stand,26.130952,-0.64,0.694,0.206,0.050048
7,p_stand,26.181,-0.628,0.742,0.158,0.050048
7,p_stand,26.230856,-0.696,0.728,0.1,0.049856
7,t_turn,26.280904,-0.57,0.71,-0.016,0.050048
7,t_turn,26.330952,-0.59,0.684,-0.082,0.050048
7,t_turn,26.381,-0.698,0.648,-0.068,0.050048
7,t_turn,26.430856,-0.6,0.6,-0.108,0.049856
7,t_turn,26.480904,-0.574,0.686,-0.114,0.050048
7,t_turn,26.530952,-0.702,0.708,0.038,0.050048
7,t_turn,26.581,-0.68,0.736,0.04,0.050048
7,t_turn,26.630856,-0.708,0.694,0.048,0.049856
7,t_turn,26.680904,-0.658,0.736,-0.034,0.050048
7,t_turn,26.730952,-0.61,0.744,-0.112,0.050048
7,t_turn,26.781,-0.648,0.71,-0.064,0.050048
7,t_turn,26.830856,-0.69,0.718,-0.05,0.049856
7,t_turn,26.880904,-0.702,0.734,-0.072,0.050048
7,t_turn,26.930952,-0.564,0.59,-0.136,0.050048
7,t_turn,26.981,-0.72,0.44,0.06,0.050048
7,t_turn,27.231856,-0.762,0.45,0.12,0.250856
7,t_turn,27.281904,-0.82,0.462,0.188,0.050048
7,t_turn,27.331952,-0.784,0.526,0.134,0.050048
7,t_turn,27.382,-0.836,0.638,0.124,0.050048
7,t_turn,27.431856,-0.716,0.736,0.124,0.049856
7,t_turn,27.481904,-0.738,0.492,0.166,0.050048
7,t_turn,27.531952,-0.802,0.526,0.252,0.050048
7,t_turn,27.582,-0.784,0.52,0.384,0.050048
7,t_turn,27.631856,-0.734,0.542,0.284,0.049856
7,t_turn,27.681904,-0.738,0.382,0.494,0.050048
7,t_turn,27.731952,-0.866,0.486,0.42,0.050048
7,t_turn,27.782,-0.906,0.428,0.424,0.050048
7,t_turn,27.831856,-0.866,0.384,0.508,0.049856
7,t_turn,27.881904,-0.586,0.32,0.578,0.050048
7,t_turn,27.931952,-0.788,0.152,0.582,0.050048
7,t_turn,27.982,-0.818,0.082,0.608,0.050048
7,t_turn,28.031856,-0.936,0.014,0.488,0.049856
7,t_turn,28.081904,-0.898,-0.002,0.366,0.050048
7,t_turn,28.131952,-0.776,-0.042,0.376,0.050048
7,t_turn,28.182,-0.88,0.354,0.39,0.050048
7,t_turn,28.232856,-0.84,0.536,0.352,0.050856
7,t_turn,28.282904,-0.746,0.68,0.42,0.050048
7,t_turn,28.332952,-0.584,0.978,0.528,0.050048
7,t_turn,28.383,-0.484,0.736,0.894,0.050048
7,t_turn,28.432856,-0.402,0.824,0.742,0.049856
7,t_turn,28.482904,-0.388,0.696,0.656,0.050048
7,t_turn,28.532952,-0.416,0.604,0.48,0.050048
7,t_turn,28.583,-0.522,0.552,0.444,0.050048
7,t_turn,28.632856,-0.558,0.48,0.216,0.049856
7,t_turn,28.682904,-0.672,0.588,0.112,0.050048
7,,28.732952,-0.884,0.62,0.03,0.050048
7,p_stand,28.783,-0.752,0.632,-0.132,0.050048
7,p_stand,28.832856,-0.754,0.846,-0.238,0.049856
7,p_stand,28.882904,-0.592,0.752,-0.244,0.050048
7,p_stand,28.932952,-0.426,0.814,-0.26,0.050048
7,p_stand,28.983,-0.538,0.712,-0.334,0.050048
7,p_stand,29.032856,-0.72,0.498,-0.274,0.049856
7,p_stand,29.082904,-0.748,0.742,-0.336,0.050048
7,p_stand,29.132952,-0.628,0.752,-0.226,0.050048
7,p_stand,29.183,-0.574,0.83,-0.352,0.050048
7,p_stand,29.233856,-0.554,0.798,-0.2,0.050856
7,p_stand,29.283904,-0.61,0.63,-0.178,0.050048
7,p_stand,29.333952,-0.564,0.51,0.102,0.050048
7,p_stand,29.384,-0.574,0.85,0.102,0.050048
7,p_stand,29.433856,-0.638,0.832,0.274,0.049856
7,p_stand,29.483904,-0.612,0.79,0.222,0.050048
7,p_stand,29.533952,-0.57,0.728,0.198,0.050048
7,p_stand,29.584,-0.656,0.608,0.216,0.050048
7,p_stand,29.633856,-0.48,0.764,0.412,0.049856
7,p_stand,29.683904,-0.596,0.71,0.318,0.050048
7,p_stand,29.733952,-0.562,0.722,0.288,0.050048
7,p_stand,29.784,-0.584,0.638,0.262,0.050048
7,p_stand,29.833856,-0.474,0.718,0.22,0.049856
7,p_stand,29.883904,-0.576,0.72,0.158,0.050048
7,p_stand,29.933952,-0.544,0.736,0.172,0.050048
7,p_stand,29.984,-0.608,0.726,0.322,0.050048
7,p_stand,30.033856,-0.62,0.776,0.404,0.049856
7,p_stand,30.083904,-0.654,0.732,0.462,0.050048
7,p_stand,30.133952,-0.794,0.432,0.742,0.050048
7,p_stand,30.184,-0.368,1.318,-0.192,0.050048
7,p_stand,30.234856,-0.608,0.552,-0.818,0.050856
7,p_stand,30.284904,-0.736,0.712,-0.474,0.050048
7,p_stand,30.334952,-0.698,0.962,-0.186,0.050048
7,p_stand,30.385,-0.784,1.03,0.078,0.050048
7,p_stand,30.434856,-0.898,0.876,0.278,0.049856
7,p_stand,30.484904,-0.864,0.742,0.542,0.050048
7,p_stand,30.534952,-0.624,1.244,0.894,0.050048
7,p_stand,30.585,-0.36,1.288,1.004,0.050048
7,p_stand,30.634856,0.072,0.646,0.814,0.049856
7,p_stand,30.684904,0.316,0.216,0.796,0.050048
7,p_stand,30.734952,0.406,0.158,0.718,0.050048
7,p_stand,30.785,0.428,-0.05,0.498,0.050048
7,p_stand,30.834856,0.334,-0.042,0.542,0.049856
7,p_stand,30.884904,0.23,-0.148,0.536,0.050048
7,p_stand,30.934952,0.106,-0.16,0.822,0.050048
7,p_stand,30.985,0.178,-0.338,0.732,0.050048
7,p_stand,31.034856,0.192,-0.386,0.838,0.049856
7,p_stand,31.084904,0.22,-0.366,0.908,0.050048
7,p_stand,31.134952,0.198,-0.418,0.928,0.050048
