User,Activity,Timeframe,X axis,Y axis,Z axis,Timedifference
8,a_walk,48.941,-0.344,0.72,0.204,0.050048
8,a_walk,48.990856,-0.14,0.43,0.334,0.049856
8,a_walk,49.040904,-0.094,0.574,0.454,0.050048
8,a_walk,49.090952,-0.218,0.972,0.424,0.050048
8,a_walk,49.141,-0.218,1.148,0.448,0.050048
8,a_walk,49.190856,-0.168,0.704,0.358,0.049856
8,a_walk,49.240904,-0.29,0.974,0.288,0.050048
8,a_walk,49.290952,-0.462,0.886,0.318,0.050048
8,a_walk,49.341,-0.392,0.61,0.224,0.050048
8,a_walk,49.390856,-0.45,1.518,-0.056,0.049856
8,a_walk,49.440904,-0.652,1.606,-0.282,0.050048
8,a_walk,49.490952,-0.49,0.888,-0.046,0.050048
8,a_walk,49.541,-0.404,0.744,-0.04,0.050048
8,a_walk,49.590856,-0.27,0.568,-0.168,0.049856
8,a_walk,49.640904,-0.254,0.516,-0.19,0.050048
8,a_walk,49.690952,-0.44,0.722,-0.136,0.050048
8,a_walk,49.741,-0.478,0.91,-0.16,0.050048
8,a_walk,49.790856,-0.32,0.768,-0.048,0.049856
8,a_walk,49.840904,-0.216,0.726,-0.088,0.050048
8,a_walk,49.890952,-0.158,0.85,-0.094,0.050048
8,a_walk,49.941,-0.2,0.87,-0.064,0.050048
8,a_jump,50.391856,-0.136,0.156,0.016,0.450856
8,a_jump,50.441904,-0.148,0.072,0.152,0.050048
8,a_jump,50.491952,0.048,-0.174,0.084,0.050048
8,a_jump,50.542,0.096,0.13,0.028,0.050048
8,a_jump,50.591856,-1.458,2.724,0.352,0.049856
8,a_jump,50.641904,-1.65,3.548,0.232,0.050048
8,a_jump,50.691952,-1.024,2.376,0.408,0.050048
8,a_jump,50.742,-0.808,2.068,0.034,0.050048
8,a_jump,50.791856,-0.346,0.27,0.22,0.049856
8,a_jump,50.841904,-0.096,-0.562,0.06,0.050048
8,a_jump,50.891952,0.394,-0.238,-0.126,0.050048
8,a_jump,50.942,0.024,0.268,0.094,0.050048
8,a_jump,50.992856,-0.142,0.05,0.156,0.050856
8,a_jump,51.042904,-0.05,-0.112,0.156,0.050048
8,a_jump,51.092952,-0.08,0.432,0.03,0.050048
8,a_jump,51.143,-0.752,2.134,0.18,0.050048
8,a_jump,51.192856,-1.456,3.116,0.896,0.049856
8,a_jump,51.242904,-0.56,1.276,0.582,0.050048
8,a_jump,51.292952,-0.206,0.854,0.14,0.050048
8,a_jump,51.343,-0.078,0.274,0.15,0.050048
8,a_jump,51.392856,0.034,0.082,0.128,0.049856
8,a_jump,51.442904,0.048,0.16,0.06,0.050048
8,a_jump,51.492952,-0.13,0.972,-0.2,0.050048
8,a_jump,51.543,-1.21,1.968,0.252,0.050048
8,a_jump,51.792856,-0.468,1.142,0.2,0.249856
8,a_jump,51.842904,-0.372,0.742,0.144,0.050048
8,a_jump,51.892952,-0.418,0.766,0.206,0.050048
8,a_jump,51.943,-0.434,0.858,0.384,0.050048
8,a_jump,51.993856,-0.326,0.858,0.364,0.050856
8,a_jump,52.043904,-0.298,0.858,0.286,0.050048
8,a_jump,52.093952,-0.302,0.93,0.264,0.050048
8,p_stand,52.144,-0.324,0.85,0.294,0.050048
8,p_stand,52.193856,-0.306,0.864,0.288,0.049856
8,p_stand,52.243904,-0.328,0.934,0.352,0.050048
8,p_stand,52.293952,-0.336,0.85,0.348,0.050048
8,p_stand,52.344,-0.368,0.786,0.328,0.050048
8,p_stand,52.393856,-0.346,0.848,0.32,0.049856
8,p_stand,52.443904,-0.34,0.854,0.332,0.050048
8,p_stand,52.493952,-0.354,0.878,0.316,0.050048
8,p_stand,52.544,-0.366,0.878,0.332,0.050048
8,p_stand,52.593856,-0.378,0.838,0.316,0.049856
8,p_stand,52.643904,-0.386,0.83,0.29,0.050048
8,p_stand,52.693952,-0.4,0.846,0.28,0.050048
8,p_stand,52.744,-0.41,0.848,0.28,0.050048
8,p_stand,52.793856,-0.424,0.844,0.284,0.049856
8,p_stand,52.843904,-0.446,0.838,0.272,0.050048
8,p_stand,52.893952,-0.462,0.83,0.236,0.050048
8,p_stand,52.944,-0.488,0.828,0.248,0.050048
8,p_stand,52.994856,-0.488,0.804,0.232,0.050856
8,p_stand,53.044904,-0.5,0.816,0.23,0.050048
8,p_stand,53.094952,-0.488,0.8,0.22,0.050048
8,p_stand,53.145,-0.5,0.806,0.228,0.050048
8,p_stand,53.194856,-0.476,0.808,0.232,0.049856
8,p_stand,53.244904,-0.478,0.824,0.264,0.050048
8,p_stand,53.294952,-0.452,0.806,0.288,0.050048
8,p_stand,53.345,-0.442,0.806,0.294,0.050048
8,p_stand,53.394856,-0.44,0.816,0.286,0.049856
8,p_stand,53.444904,-0.434,0.828,0.306,0.050048
8,p_stand,53.494952,-0.426,0.848,0.322,0.050048
8,p_stand,53.545,-0.418,0.85,0.318,0.050048
8,p_stand,53.594856,-0.304,0.818,0.334,0.049856
8,p_stand,53.644904,-0.238,0.828,0.328,0.050048
8,p_stand,53.694952,-0.176,0.846,0.274,0.050048
8,p_stand,53.745,-0.154,0.864,0.184,0.050048
8,p_stand,53.794856,-0.174,0.878,0.038,0.049856
8,p_stand,53.844904,-0.208,0.918,-0.024,0.050048
8,p_stand,53.894952,-0.162,1.064,-0.144,0.050048
8,p_stand,53.945,-0.19,1.174,-0.164,0.050048
8,p_stand,53.995856,-0.324,1.212,-0.148,0.050856
8,t_turn,54.045904,-0.216,0.908,-0.142,0.050048
8,t_turn,54.095952,-0.202,1.054,-0.144,0.050048
8,t_turn,54.146,-0.232,0.934,-0.136,0.050048
8,t_turn,54.195856,-0.18,0.824,-0.032,0.049856
8,t_turn,54.245904,-0.144,0.862,0.078,0.050048
8,t_turn,54.295952,-0.2,1.116,0.104,0.050048
8,t_turn,54.346,-0.328,1.136,0.084,0.050048
8,t_turn,54.395856,-0.456,1.038,0.044,0.049856
8,t_turn,54.445904,-0.586,1.022,0.056,0.050048
8,t_turn,54.495952,-0.344,0.76,0.198,0.050048
8,t_turn,54.546,-0.196,0.67,0.176,0.050048
8,t_turn,54.595856,-0.094,0.702,0.086,0.049856
8,t_turn,54.645904,-0.174,0.856,0.028,0.050048
8,t_turn,54.695952,-0.28,0.984,-0.024,0.050048
8,t_turn,54.746,-0.346,0.738,-0.046,0.050048
8,t_turn,54.795856,-0.448,0.652,0.284,0.049856
8,t_turn,54.845904,-0.51,1.036,0.428,0.050048
8,t_turn,54.895952,-0.328,0.998,0.402,0.050048
8,a_walk,54.946,-0.494,1.388,0.134,0.050048
8,a_walk,54.995856,-0.632,1.086,-0.384,0.049856
8,a_walk,55.045904,-0.616,1.102,-0.42,0.050048
8,a_walk,55.095952,-0.648,0.584,0.232,0.050048
8,a_walk,55.146,-0.366,0.732,0.232,0.050048
8,a_walk,55.196856,-0.314,0.416,0.284,0.050856
8,a_walk,55.246904,-0.248,0.594,0.294,0.050048
8,a_walk,55.296952,-0.322,0.972,0.224,0.050048
8,a_walk,55.347,-0.4,0.92,0.216,0.050048
8,a_walk,55.396856,-0.464,0.962,0.34,0.049856
8,a_walk,55.446904,-0.54,1.126,0.284,0.050048
8,a_walk,55.496952,-0.4,1.196,0.434,0.050048
8,a_walk,55.547,-0.574,0.984,0.338,0.050048
8,a_walk,55.596856,-0.548,1.136,0.236,0.049856
8,a_walk,55.646904,-0.756,0.944,0.206,0.050048
8,a_walk,55.696952,-0.674,0.61,0.4,0.050048
8,a_walk,55.747,-0.386,0.59,0.51,0.050048
8,a_walk,55.796856,-0.144,0.47,0.704,0.049856
8,a_walk,55.846904,-0.16,0.476,0.982,0.050048
8,a_walk,55.896952,-0.008,0.688,1.064,0.050048
8,a_walk,55.947,0.03,0.754,0.688,0.050048
8,a_walk,55.996856,0.326,0.574,0.48,0.049856
8,a_walk,56.046904,0.582,0.752,0.432,0.050048
8,a_walk,56.096952,0.752,0.92,0.67,0.050048
8,a_walk,56.147,0.598,0.856,0.918,0.050048
8,a_walk,56.197856,0.224,0.76,0.982,0.050856
8,a_walk,56.247904,0.2,0.87,0.732,0.050048
8,a_walk,56.297952,-0.072,0.79,0.638,0.050048
8,a_walk,56.348,-0.186,0.638,0.83,0.050048
8,a_walk,56.397856,-0.224,0.358,0.806,0.049856
8,a_walk,56.447904,-0.144,0.352,0.892,0.050048
8,a_walk,56.497952,-0.1,0.282,0.856,0.050048
8,a_walk,56.548,-0.176,0.24,0.816,0.050048
8,a_walk,56.597856,-0.09,0.24,0.846,0.049856
8,a_walk,56.647904,0.018,0.24,0.888,0.050048
8,a_walk,56.697952,-0.072,0.566,1.144,0.050048
8,a_walk,56.748,-0.084,0.262,1.02,0.050048
8,a_walk,56.797856,0.014,0.216,1.096,0.049856
8,a_walk,56.847904,0.174,0.358,1.064,0.050048
8,a_walk,56.897952,0.348,0.28,1.026,0.050048
8,a_walk,56.948,0.334,0.408,0.924,0.050048
8,p_stand,56.997856,0.432,0.422,0.876,0.049856
8,p_stand,57.047904,0.364,0.598,0.96,0.050048
8,p_stand,57.097952,0.302,0.428,0.892,0.050048
8,p_stand,57.148,0.264,0.482,0.944,0.050048
8,p_stand,57.198856,-0.248,0.416,0.872,0.050856
8,p_stand,57.248904,-0.486,0.366,0.614,0.050048
8,p_stand,57.298952,-0.592,0.632,0.6,0.050048
8,p_stand,57.349,-0.528,0.61,0.646,0.050048
8,p_stand,57.398856,-0.496,0.886,0.856,0.049856
8,p_stand,57.448904,-0.242,1.228,0.87,0.050048
8,p_stand,57.498952,-0.18,1.128,0.79,0.050048
8,p_stand,57.549,-0.632,1.222,1.232,0.050048
8,t_turn,57.598856,-0.114,0.926,0.688,0.049856
8,t_turn,57.648904,0.232,1.166,0.24,0.050048
8,t_turn,57.698952,0.472,1.006,0.398,0.050048
8,t_turn,57.749,0.206,0.248,0.424,0.050048
8,t_turn,57.798856,0.278,0.52,0.352,0.049856
8,t_turn,57.848904,0.07,1.43,0.434,0.050048
8,t_turn,57.898952,-0.058,0.952,0.76,0.050048
8,t_turn,57.949,-0.158,1.038,0.894,0.050048
8,t_turn,57.998856,-0.144,0.886,0.696,0.049856
8,t_turn,58.048904,-0.424,0.896,0.63,0.050048
8,t_turn,58.098952,-0.442,0.782,0.55,0.050048
8,t_turn,58.149,-0.252,0.64,0.392,0.050048
8,t_turn,58.199856,-0.26,0.646,0.326,0.050856
8,t_turn,58.249904,-0.264,0.786,0.344,0.050048
8,t_turn,58.299952,-0.49,1.02,0.95,0.050048
8,,58.35,-0.372,0.95,0.68,0.050048
8,a_walk,58.399856,-0.336,0.92,0.518,0.049856
8,a_walk,58.449904,-0.344,0.774,0.464,0.050048
8,a_walk,58.499952,-0.416,0.828,0.316,0.050048
8,a_walk,58.55,-0.622,0.56,0.348,0.050048
8,a_walk,58.599856,-0.82,0.74,0.532,0.049856
8,a_walk,58.649904,-0.442,0.718,0.476,0.050048
8,a_walk,58.699952,-0.232,0.452,0.354,0.050048
8,a_walk,58.75,-0.212,0.556,0.348,0.050048
8,a_walk,58.799856,-0.25,0.776,0.48,0.049856
8,a_walk,58.849904,-0.202,0.864,0.63,0.050048
8,a_walk,58.899952,-0.176,0.658,0.626,0.050048
8,a_walk,58.95,-0.338,0.934,0.636,0.050048
8,a_walk,59.200856,-0.432,0.624,0.414,0.250856
8,a_walk,59.250904,-0.296,0.454,0.396,0.050048
8,a_walk,59.300952,-0.142,0.704,0.508,0.050048
8,a_walk,59.351,-0.178,0.796,0.448,0.050048
8,a_walk,59.400856,-0.288,0.88,0.418,0.049856
8,a_walk,59.450904,-0.352,0.734,0.472,0.050048
8,a_walk,59.500952,-0.292,0.87,0.462,0.050048
8,a_walk,59.551,-0.368,1.042,0.432,0.050048
8,a_walk,59.800856,-0.302,0.542,0.44,0.249856
8,a_walk,59.850904,-0.186,0.478,0.366,0.050048
8,a_walk,59.900952,-0.082,0.592,0.358,0.050048
8,a_walk,59.951,-0.16,0.792,0.536,0.050048
8,a_walk,60.000856,-0.242,0.654,0.848,0.049856
8,a_walk,60.050904,-0.288,0.96,0.984,0.050048
8,a_walk,60.100952,-0.446,1.102,0.782,0.050048
8,a_walk,60.151,-0.514,1.606,0.628,0.050048
8,a_walk,60.200856,-0.6,0.888,0.348,0.049856
8,a_walk,60.250904,-0.466,0.774,0.312,0.050048
8,a_walk,60.300952,-0.386,0.71,0.488,0.050048
8,a_walk,60.351,-0.352,0.638,0.748,0.050048
8,a_walk,60.601856,0.4,0.558,0.472,0.250856
8,a_walk,60.651904,0.312,0.344,0.96,0.050048
8,a_walk,60.701952,0.156,0.544,1.23,0.050048
8,a_walk,60.752,0.322,0.368,1.054,0.050048
8,a_walk,60.801856,0.232,0.696,1.1,0.049856
8,a_walk,60.851904,0.014,0.446,1.1,0.050048
8,a_walk,60.901952,0.176,0.246,0.94,0.050048
8,a_walk,60.952,0.296,0.134,0.862,0.050048
8,a_walk,61.001856,0.216,0.08,0.848,0.049856
8,a_walk,61.051904,0.126,-0.03,0.862,0.050048
8,a_walk,61.101952,0.102,0.03,0.942,0.050048
8,a_walk,61.152,0.038,0.018,0.952,0.050048
8,a_walk,61.201856,-0.026,0.078,1.144,0.049856
8,a_walk,61.251904,-0.082,0.056,1.2,0.050048
8,a_walk,61.301952,-0.234,-0.098,1.276,0.050048
8,p_stand,61.352,-0.034,-0.01,1.19,0.050048
8,p_stand,61.402856,0.254,0.104,1.19,0.050856
8,p_stand,61.452904,0.396,0.03,1.128,0.050048
8,p_stand,61.502952,0.524,0.156,1.026,0.050048
8,p_stand,61.553,0.562,0.086,0.792,0.050048
8,p_stand,61.602856,0.486,0.824,1.122,0.049856
8,p_stand,61.652904,0.338,0.996,1.19,0.050048
8,p_stand,61.702952,-0.136,0.974,1.04,0.050048
8,p_stand,61.753,-0.404,0.62,0.806,0.050048
8,p_stand,61.802856,0.08,0.174,0.654,0.049856
8,p_stand,61.852904,0.112,-0.022,0.528,0.050048
8,p_stand,61.902952,0.184,0.364,0.52,0.050048
8,p_stand,61.953,0.182,0.478,0.68,0.050048
8,p_stand,62.002856,0.192,0.674,0.928,0.049856
8,p_stand,62.052904,0.19,0.848,0.936,0.050048
8,p_stand,62.102952,0.208,0.796,0.768,0.050048
8,p_stand,62.153,0.23,0.854,0.792,0.050048
8,p_stand,62.202856,0.252,0.764,0.792,0.049856
8,p_stand,62.252904,0.258,0.72,0.864,0.050048
8,p_stand,62.302952,0.318,0.568,0.846,0.050048
8,p_stand,62.353,0.302,0.326,0.904,0.050048
8,p_stand,62.403856,0.31,0.158,0.616,0.050856
8,p_stand,62.453904,0.38,0.59,0.254,0.050048
8,p_stand,62.503952,0.406,0.888,0.502,0.050048
8,p_stand,62.554,0.47,0.822,0.462,0.050048
8,p_stand,62.603856,0.824,0.998,0.4,0.049856
8,p_stand,62.653904,0.998,0.944,0.332,0.050048
8,p_stand,62.703952,1.074,0.732,0.15,0.050048
8,p_stand,62.754,1.032,0.878,0.244,0.050048
8,p_stand,62.803856,0.79,0.518,0.544,0.049856
8,p_stand,62.853904,0.312,0.466,1.112,0.050048
8,p_stand,62.903952,0.008,0.294,1.016,0.050048
8,p_stand,62.954,0.102,0.126,0.664,0.050048
8,p_stand,63.203856,0.38,0.048,0.94,0.249856
8,p_stand,63.253904,0.414,-0.1,0.998,0.050048
8,p_stand,63.303952,0.188,-0.34,0.856,0.050048
8,p_stand,63.354,0.19,-0.24,0.748,0.050048
8,p_stand,63.404856,0.142,-0.058,0.774,0.050856
8,p_stand,63.454904,0.054,0.038,0.944,0.050048
8,p_stand,63.504952,0.044,-0.05,0.876,0.050048
8,p_stand,63.555,-0.01,-0.098,0.864,0.050048
8,p_stand,63.804856,-0.154,0.75,1.084,0.249856
8,p_stand,63.854904,-0.09,0.944,0.872,0.050048
8,p_stand,63.904952,-0.258,0.716,0.792,0.050048
8,p_stand,63.955,-0.302,0.864,0.684,0.050048
8,p_stand,64.004856,-0.846,0.368,0.018,0.049856
8,p_stand,64.054904,-0.818,0.338,0.054,0.050048
8,p_stand,64.104952,-0.798,0.4,0.088,0.050048
8,p_stand,64.155,-0.788,0.408,0.112,0.050048
8,p_stand,64.204856,-0.44,0.764,0.304,0.049856
8,p_stand,64.254904,-0.346,0.69,0.52,0.050048
8,p_stand,64.304952,-0.32,1.136,0.688,0.050048
8,p_stand,64.355,-0.324,1.02,0.52,0.050048
8,p_stand,64.405856,-0.834,0.448,0.112,0.050856
8,p_stand,64.455904,-0.836,0.462,0.096,0.050048
8,p_stand,64.505952,-0.832,0.462,0.112,0.050048
8,p_stand,64.556,-0.832,0.44,0.108,0.050048
8,p_stand,64.605856,-0.858,0.44,0.11,0.049856
8,p_stand,64.655904,-0.864,0.448,0.102,0.050048
8,p_stand,64.705952,-0.872,0.43,0.106,0.050048
8,p_stand,64.756,-0.836,0.416,0.086,0.050048
8,t_turn,64.805856,-0.824,0.432,0.096,0.049856
8,t_turn,64.855904,-0.826,0.43,0.096,0.050048
8,t_turn,64.905952,-0.826,0.438,0.102,0.050048
8,t_turn,64.956,-0.824,0.45,0.11,0.050048
8,t_turn,65.005856,-0.834,0.462,0.112,0.049856
8,t_turn,65.055904,-0.848,0.466,0.112,0.050048
8,t_turn,65.105952,-0.824,0.462,0.104,0.050048
8,t_turn,65.156,-0.814,0.462,0.104,0.050048
8,t_turn,65.205856,-0.818,0.444,0.098,0.049856
8,t_turn,65.255904,-0.826,0.45,0.11,0.050048
8,t_turn,65.305952,-0.826,0.462,0.086,0.050048
8,t_turn,65.356,-0.826,0.44,0.11,0.050048
8,t_turn,65.405856,-0.818,0.454,0.108,0.049856
8,t_turn,65.455904,-0.83,0.46,0.094,0.050048
8,t_turn,65.505952,-0.83,0.472,0.08,0.050048
8,t_turn,65.556,-0.824,0.456,0.088,0.050048
8,t_turn,65.806856,-0.4,0.864,0.22,0.250856
8,t_turn,65.856904,-0.388,0.888,0.252,0.050048
8,t_turn,65.906952,-0.378,0.864,0.246,0.050048
8,t_turn,65.957,-0.41,0.92,0.27,0.050048
8,t_turn,66.006856,-0.324,0.93,0.338,0.049856
8,t_turn,66.056904,-0.266,0.92,0.352,0.050048
8,t_turn,66.106952,-0.27,0.92,0.312,0.050048
8,t_turn,66.157,-0.272,0.896,0.288,0.050048
8,t_turn,66.206856,-0.272,0.902,0.312,0.049856
8,t_turn,66.256904,-0.254,0.904,0.31,0.050048
8,t_turn,66.306952,-0.318,0.902,0.334,0.050048
8,t_turn,66.357,-0.354,0.888,0.338,0.050048
8,t_turn,66.406856,-0.338,0.834,0.342,0.049856
8,t_turn,66.456904,-0.288,0.768,0.364,0.050048
8,t_turn,66.506952,-0.2,0.766,0.322,0.050048
8,t_turn,66.557,-0.144,0.87,0.304,0.050048
8,t_turn,66.606856,-0.16,1.038,0.336,0.049856
8,t_turn,66.656904,-0.17,1.1,0.352,0.050048
8,t_turn,66.706952,-0.282,1.106,0.3,0.050048
8,t_turn,66.757,-0.264,1.004,0.254,0.050048
8,t_turn,66.807856,-0.168,0.888,0.348,0.050856
8,t_turn,66.857904,-0.16,0.838,0.384,0.050048
8,t_turn,66.907952,-0.13,0.844,0.376,0.050048
8,t_turn,66.958,-0.132,0.838,0.39,0.050048
8,t_turn,67.007856,-0.142,0.882,0.374,0.049856
8,t_turn,67.057904,-0.17,0.888,0.398,0.050048
8,t_turn,67.107952,-0.298,0.87,0.38,0.050048
8,t_turn,67.158,-0.408,0.88,0.428,0.050048
8,t_turn,67.207856,-0.592,0.934,0.472,0.049856
8,a_walk,67.257904,-0.644,0.792,0.456,0.050048
8,a_walk,67.307952,-0.712,0.752,0.604,0.050048
8,a_walk,67.358,-0.612,0.658,0.5,0.050048
8,a_walk,67.407856,-0.48,0.496,0.334,0.049856
8,a_walk,67.457904,-0.424,0.646,0.302,0.050048
8,a_walk,67.507952,-0.36,0.71,0.326,0.050048
8,a_walk,67.558,-0.264,0.694,0.368,0.050048
8,a_walk,67.607856,-0.238,0.636,0.376,0.049856
8,a_walk,67.657904,-0.152,0.71,0.464,0.050048
8,a_walk,67.707952,-0.058,1.19,0.446,0.050048
8,a_walk,67.758,-0.57,1.09,0.2,0.050048
8,a_walk,67.808856,-0.69,0.984,-0.05,0.050856
8,a_walk,67.858904,-0.85,1.186,0.02,0.050048
8,a_walk,67.908952,-0.69,0.886,0.14,0.050048
8,a_walk,67.959,-0.386,0.902,0.148,0.050048
8,a_walk,68.008856,-0.266,0.902,0.124,0.049856
8,a_walk,68.058904,-0.224,0.888,0.088,0.050048
8,a_walk,68.108952,-0.238,0.894,0.03,0.050048
8,a_walk,68.159,-0.352,0.988,0.006,0.050048
8,a_walk,68.208856,-0.44,1,0.136,0.049856
