User,Activity,Timeframe,X axis,Y axis,Z axis,Timedifference
3,p_stand,83.179856,0.962,-0.288,0.368,0.049856
3,p_stand,83.229904,1.008,-0.232,0.388,0.050048
3,p_stand,83.279952,0.998,-0.186,0.424,0.050048
3,p_stand,83.33,0.902,-0.154,0.488,0.050048
3,p_stand,83.379856,0.924,-0.16,0.56,0.049856
3,p_stand,83.429904,0.926,-0.138,0.53,0.050048
3,p_stand,83.479952,0.926,-0.176,0.46,0.050048
3,p_stand,83.53,0.908,-0.194,0.446,0.050048
3,p_stand,83.580856,0.952,-0.126,0.412,0.050856
3,p_stand,83.630904,0.974,-0.114,0.396,0.050048
3,p_stand,83.680952,0.968,-0.16,0.376,0.050048
3,p_stand,83.731,0.898,-0.136,0.396,0.050048
3,p_stand,83.780856,0.818,-0.126,0.336,0.049856
3,p_stand,83.830904,0.8,-0.116,0.352,0.050048
3,p_stand,83.880952,0.808,-0.114,0.322,0.050048
3,p_stand,83.931,0.888,-0.114,0.304,0.050048
3,p_stand,83.980856,0.908,-0.122,0.382,0.049856
3,p_stand,84.030904,0.984,-0.132,0.444,0.050048
3,p_stand,84.080952,0.974,-0.08,0.454,0.050048
3,p_stand,84.131,0.942,-0.026,0.398,0.050048
3,p_stand,84.180856,0.896,-0.116,0.394,0.049856
3,p_stand,84.230904,0.898,-0.164,0.4,0.050048
3,p_stand,84.280952,0.902,-0.196,0.428,0.050048
3,p_stand,84.331,0.904,-0.186,0.454,0.050048
3,p_stand,84.380856,0.99,-0.128,0.508,0.049856
3,p_stand,84.430904,0.99,-0.08,0.472,0.050048
3,p_stand,84.480952,0.95,-0.094,0.472,0.050048
3,p_stand,84.531,0.88,-0.112,0.412,0.050048
3,p_stand,84.580856,0.8,-0.128,0.418,0.049856
3,p_stand,84.630904,0.754,-0.154,0.384,0.050048
3,p_stand,84.680952,0.862,-0.19,0.402,0.050048
3,p_stand,84.731,0.926,-0.218,0.494,0.050048
3,p_stand,84.781856,0.994,-0.122,0.502,0.050856
3,p_stand,84.831904,0.91,-0.062,0.472,0.050048
3,p_stand,84.881952,0.856,-0.106,0.51,0.050048
3,p_stand,84.932,0.846,-0.122,0.502,0.050048
3,p_stand,84.981856,0.866,-0.126,0.478,0.049856
3,,85.031904,0.894,-0.16,0.464,0.050048
3,a_walk,85.081952,0.91,-0.162,0.47,0.050048
3,a_walk,85.132,0.864,-0.156,0.448,0.050048
3,a_walk,85.181856,0.816,-0.142,0.406,0.049856
3,a_walk,85.231904,0.818,-0.152,0.398,0.050048
3,a_walk,85.281952,0.866,-0.218,0.422,0.050048
3,a_walk,85.332,0.854,-0.256,0.454,0.050048
3,a_walk,85.381856,0.862,-0.21,0.466,0.049856
3,a_walk,85.431904,0.85,-0.168,0.516,0.050048
3,a_walk,85.481952,0.87,-0.178,0.496,0.050048
3,a_walk,85.532,0.904,-0.13,0.55,0.050048
3,a_walk,85.581856,0.93,-0.24,0.444,0.049856
3,a_walk,85.631904,0.944,-0.2,0.432,0.050048
3,a_walk,85.681952,0.86,-0.264,0.402,0.050048
3,a_walk,85.732,0.742,-0.288,0.352,0.050048
3,a_walk,85.782856,0.704,-0.318,0.364,0.050856
3,a_walk,85.832904,0.718,-0.356,0.306,0.050048
3,a_walk,85.882952,0.914,-0.388,0.268,0.050048
3,a_walk,85.933,1.064,-0.522,0.294,0.050048
3,a_walk,85.982856,0.966,-0.59,0.286,0.049856
3,a_walk,86.032904,0.952,-0.586,0.166,0.050048
3,a_walk,86.082952,1.094,-0.618,0.164,0.050048
3,a_walk,86.133,1.08,-0.548,0.156,0.050048
3,a_walk,86.182856,0.992,-0.488,0.152,0.049856
3,a_walk,86.232904,0.95,-0.45,0.178,0.050048
3,a_walk,86.282952,0.944,-0.392,0.208,0.050048
3,a_walk,86.333,0.864,-0.388,0.248,0.050048
3,a_walk,86.382856,0.806,-0.374,0.358,0.049856
3,a_walk,86.432904,0.848,-0.052,0.486,0.050048
3,a_walk,86.482952,0.886,0.032,0.552,0.050048
3,a_walk,86.533,1.02,0.166,0.484,0.050048
3,a_walk,86.582856,1.142,0.214,0.376,0.049856
3,a_walk,86.632904,0.966,0.082,0.336,0.050048
3,a_walk,86.682952,0.736,0.092,0.116,0.050048
3,a_walk,86.733,0.824,0.172,0.07,0.050048
3,a_walk,86.783856,0.944,0.152,0.078,0.050856
3,a_walk,86.833904,1.03,0.038,0.096,0.050048
3,a_walk,86.883952,0.912,-0.008,0.062,0.050048
3,a_walk,86.934,0.796,0.434,0.114,0.050048
3,a_walk,86.983856,0.896,0.438,0.162,0.049856
3,a_walk,87.033904,1.036,0.354,0.464,0.050048
3,a_walk,87.083952,0.866,0.38,0.264,0.050048
3,a_walk,87.134,0.83,0.328,0.204,0.050048
3,,87.183856,0.902,-0.008,-0.004,0.049856
3,t_turn,87.233904,0.978,-0.192,-0.208,0.050048
3,t_turn,87.283952,1.038,-0.198,-0.168,0.050048
3,t_turn,87.334,1.09,0.002,-0.194,0.050048
3,t_turn,87.383856,1.13,0.112,-0.122,0.049856
3,t_turn,87.433904,0.958,0.12,-0.046,0.050048
3,t_turn,87.483952,0.8,0.118,-0.234,0.050048
3,t_turn,87.534,0.764,-0.056,-0.434,0.050048
3,t_turn,87.583856,0.872,-0.464,-0.062,0.049856
3,t_turn,87.633904,0.966,-0.97,-0.098,0.050048
3,t_turn,87.683952,0.984,-0.392,-0.196,0.050048
3,t_turn,87.734,0.998,-0.014,-0.068,0.050048
3,t_turn,87.784856,1.094,0.184,0.104,0.050856
3,t_turn,87.834904,1.052,-0.002,0.28,0.050048
3,t_turn,87.884952,0.992,-0.242,0.224,0.050048
3,t_turn,87.935,0.96,-0.52,0.172,0.050048
3,t_turn,87.984856,0.936,-0.498,0.088,0.049856
3,t_turn,88.034904,0.936,-0.42,0.088,0.050048
3,t_turn,88.084952,0.934,-0.418,0.112,0.050048
3,t_turn,88.135,0.886,-0.45,0.082,0.050048
3,,88.184856,0.814,-0.474,0.05,0.049856
3,p_stand,88.234904,0.822,-0.458,0.024,0.050048
3,p_stand,88.284952,0.888,-0.416,0.048,0.050048
3,p_stand,88.335,0.908,-0.372,0.058,0.050048
3,p_stand,88.384856,0.894,-0.35,0.048,0.049856
3,p_stand,88.434904,0.912,-0.37,0.038,0.050048
3,p_stand,88.484952,0.936,-0.418,0.048,0.050048
3,p_stand,88.535,0.95,-0.462,0.048,0.050048
3,p_stand,88.584856,1.02,-0.488,0.06,0.049856
3,p_stand,88.634904,1.022,-0.464,0.07,0.050048
3,p_stand,88.684952,1,-0.416,0.06,0.050048
3,p_stand,88.735,0.974,-0.378,0.094,0.050048
3,p_stand,88.785856,0.94,-0.354,0.102,0.050856
3,p_stand,88.835904,0.912,-0.34,0.092,0.050048
3,p_stand,88.885952,0.892,-0.34,0.114,0.050048
3,p_stand,88.936,0.854,-0.338,0.114,0.050048
3,p_stand,88.985856,0.88,-0.344,0.126,0.049856
3,p_stand,89.035904,0.914,-0.362,0.134,0.050048
3,p_stand,89.085952,0.952,-0.362,0.142,0.050048
3,p_stand,89.136,0.952,-0.362,0.146,0.050048
3,p_stand,89.185856,0.944,-0.372,0.136,0.049856
3,p_stand,89.235904,0.902,-0.398,0.146,0.050048
3,p_stand,89.285952,0.878,-0.384,0.16,0.050048
3,p_stand,89.336,0.902,-0.336,0.2,0.050048
3,p_stand,89.385856,0.952,-0.356,0.22,0.049856
3,p_stand,89.435904,0.93,-0.334,0.27,0.050048
3,p_stand,89.485952,0.904,-0.308,0.268,0.050048
3,p_stand,89.536,1.04,-0.322,0.312,0.050048
3,p_stand,89.585856,1.03,-0.302,0.38,0.049856
3,p_stand,89.635904,1,-0.206,0.432,0.050048
3,p_stand,89.685952,0.988,-0.11,0.446,0.050048
3,p_stand,89.736,0.918,0.088,0.28,0.050048
3,p_stand,89.785856,0.884,0.306,0.254,0.049856
3,p_stand,89.835904,0.912,0.094,0.372,0.050048
3,p_stand,89.885952,0.898,0.08,0.3,0.050048
3,p_stand,89.936,0.896,-0.148,0.288,0.050048
3,p_stand,89.986856,0.91,-0.234,0.28,0.050856
3,p_stand,90.036904,0.92,-0.13,0.274,0.050048
3,p_stand,90.086952,0.924,-0.104,0.304,0.050048
3,p_stand,90.137,0.914,-0.142,0.354,0.050048
3,p_stand,90.186856,0.94,-0.096,0.384,0.049856
3,p_stand,90.236904,0.896,-0.032,0.352,0.050048
3,p_stand,90.286952,0.91,-0.058,0.364,0.050048
3,p_stand,90.337,0.966,-0.11,0.406,0.050048
3,p_stand,90.386856,0.984,-0.12,0.4,0.049856
3,p_stand,90.436904,0.972,-0.09,0.354,0.050048
3,p_stand,90.486952,0.988,-0.08,0.324,0.050048
3,p_stand,90.537,0.96,-0.09,0.334,0.050048
3,p_stand,90.586856,0.946,-0.1,0.364,0.049856
3,p_stand,90.636904,0.936,-0.046,0.312,0.050048
3,a_walk,90.686952,0.926,-0.04,0.278,0.050048
3,a_walk,90.737,0.876,-0.098,0.286,0.050048
3,a_walk,90.786856,0.866,-0.114,0.28,0.049856
3,a_walk,90.836904,0.83,-0.084,0.332,0.050048
3,a_walk,90.886952,0.856,-0.084,0.326,0.050048
3,a_walk,90.937,0.87,-0.08,0.34,0.050048
3,a_walk,90.987856,0.91,-0.11,0.318,0.050856
3,a_walk,91.037904,0.888,-0.186,0.29,0.050048
3,a_walk,91.087952,0.948,-0.194,0.312,0.050048
3,a_walk,91.138,0.994,-0.204,0.35,0.050048
3,a_walk,91.187856,0.994,-0.166,0.35,0.049856
3,a_walk,91.237904,0.936,-0.226,0.408,0.050048
3,a_walk,91.287952,0.934,-0.232,0.396,0.050048
3,a_walk,91.338,0.914,-0.258,0.352,0.050048
3,a_walk,91.387856,0.932,-0.272,0.368,0.049856
3,a_walk,91.437904,0.878,-0.27,0.316,0.050048
3,a_walk,91.487952,0.888,-0.254,0.262,0.050048
3,a_walk,91.538,0.838,-0.32,0.232,0.050048
3,a_walk,91.587856,0.854,-0.336,0.232,0.049856
3,a_walk,91.637904,0.968,-0.322,0.2,0.050048
3,a_walk,91.687952,1.026,-0.328,0.184,0.050048
3,a_walk,91.738,1.026,-0.34,0.12,0.050048
3,a_walk,91.787856,0.99,-0.368,0.102,0.049856
3,a_walk,91.837904,0.88,-0.398,0.12,0.050048
3,a_walk,91.887952,0.86,-0.386,0.102,0.050048
3,a_walk,91.938,0.84,-0.352,0.086,0.050048
3,a_walk,91.988856,0.882,-0.354,0.086,0.050856
3,a_walk,92.038904,0.896,-0.4,0.046,0.050048
3,a_walk,92.088952,0.912,-0.438,0.04,0.050048
3,a_walk,92.139,0.934,-0.468,0.088,0.050048
3,a_walk,92.188856,1.008,-0.466,0.126,0.049856
3,a_walk,92.238904,1.122,-0.45,0.2,0.050048
3,a_walk,92.288952,1.196,-0.41,0.21,0.050048
3,a_walk,92.339,1.23,-0.37,0.204,0.050048
3,a_walk,92.388856,0.756,-0.392,0.328,0.049856
3,a_walk,92.438904,0.93,-0.164,0.39,0.050048
3,a_walk,92.488952,0.99,0.02,0.248,0.050048
3,a_walk,92.539,0.792,0.174,0.03,0.050048
3,a_walk,92.588856,0.736,-0.068,0.078,0.049856
3,a_walk,92.638904,0.754,-0.328,0.15,0.050048
3,a_walk,92.688952,0.798,-0.29,0.208,0.050048
3,a_walk,92.739,0.862,-0.178,0.348,0.050048
3,a_walk,92.788856,0.8,-0.078,0.364,0.049856
3,a_walk,92.838904,0.85,-0.066,0.312,0.050048
3,a_walk,92.888952,1.062,-0.208,0.28,0.050048
3,a_walk,92.939,1.102,-0.272,0.24,0.050048
3,a_walk,92.989856,1.32,-0.424,0.368,0.050856
3,a_walk,93.039904,1.134,-0.462,0.384,0.050048
3,a_walk,93.089952,0.844,-0.372,0.284,0.050048
3,a_walk,93.14,0.816,-0.338,0.18,0.050048
3,a_walk,93.189856,1.104,-0.602,0.284,0.049856
3,a_walk,93.239904,1.24,-0.56,0.152,0.050048
3,a_walk,93.289952,1.24,-0.354,0.062,0.050048
3,a_walk,93.34,1.174,-0.178,0.056,0.050048
3,a_walk,93.389856,1.102,-0.226,0.038,0.049856
3,a_walk,93.439904,0.946,-0.344,-0.016,0.050048
3,a_walk,93.489952,0.816,-0.354,-0.008,0.050048
3,a_walk,93.54,0.694,-0.328,0.05,0.050048
3,a_walk,93.589856,0.67,-0.226,0.104,0.049856
3,a_walk,93.639904,0.726,-0.2,0.222,0.050048
3,a_walk,93.689952,0.876,-0.122,0.28,0.050048
3,a_walk,93.74,1.1,-0.088,0.254,0.050048
3,a_walk,93.789856,0.936,-0.058,0.472,0.049856
3,a_walk,93.839904,1.18,-0.226,0.412,0.050048
3,a_walk,93.889952,1.312,-0.386,0.524,0.050048
3,a_walk,93.94,1.022,-0.186,0.354,0.050048
3,,93.989856,0.894,-0.44,0.286,0.049856
3,p_stand,94.039904,0.822,-0.474,0.29,0.050048
3,p_stand,94.089952,0.744,-0.464,0.294,0.050048
3,p_stand,94.14,0.69,-0.474,0.364,0.050048
3,p_stand,94.190856,0.866,-0.528,0.46,0.050856
3,p_stand,94.240904,1.302,-0.548,0.488,0.050048
3,p_stand,94.290952,1.062,-0.238,0.248,0.050048
3,p_stand,94.341,0.966,-0.254,0.152,0.050048
3,,94.390856,1.136,-0.384,0.168,0.049856
3,a_jump,94.440904,1.074,-0.41,0.134,0.050048
3,a_jump,94.490952,0.796,-0.362,0.018,0.050048
3,a_jump,94.541,0.902,-0.388,0.022,0.050048
3,a_jump,94.590856,1.464,-0.538,0.03,0.049856
3,a_jump,94.640904,1.392,-0.638,-0.032,0.050048
3,a_jump,94.690952,0.952,-0.512,0.016,0.050048
3,a_jump,94.741,0.6,-0.504,0.124,0.050048
3,a_jump,94.790856,0.488,-0.5,0.124,0.049856
3,a_jump,94.840904,0.588,-0.706,0.206,0.050048
3,a_jump,94.890952,0.694,-0.912,0.556,0.050048
3,a_jump,94.941,0.598,-0.792,0.678,0.050048
3,a_jump,94.990856,0.406,-0.458,0.632,0.049856
3,a_jump,95.040904,0.118,-0.376,0.646,0.050048
3,a_jump,95.090952,0.034,-0.59,0.468,0.050048
3,a_jump,95.141,0.092,-0.564,0.536,0.050048
3,a_jump,95.191856,0.864,-1.394,0.864,0.050856
3,a_jump,95.241904,1.9,-1.376,1.472,0.050048
3,a_jump,95.291952,0.88,-1.21,0.942,0.050048
3,a_jump,95.342,0.44,-0.81,1.154,0.050048
3,a_jump,95.391856,0.198,-0.24,0.664,0.049856
3,a_jump,95.441904,-0.114,-0.316,0.254,0.050048
3,a_jump,95.491952,-0.272,-0.032,0.182,0.050048
3,a_jump,95.542,-0.238,0.112,0.214,0.050048
3,a_jump,95.591856,-0.116,-0.004,0.158,0.049856
3,a_jump,95.641904,-0.006,-0.2,0.19,0.050048
3,a_jump,95.691952,0.316,-0.58,0.48,0.050048
3,a_jump,95.742,0.686,-0.872,0.864,0.050048
3,a_jump,95.791856,1.862,-1.24,1.336,0.049856
3,a_jump,95.841904,1.356,-1.124,1.264,0.050048
3,a_jump,95.891952,0.29,-1.312,0.806,0.050048
3,a_jump,95.942,0.124,-0.674,0.72,0.050048
3,a_jump,95.991856,-0.088,-0.514,0.402,0.049856
3,a_jump,96.041904,-0.02,-0.61,0.496,0.050048
3,a_jump,96.091952,0.508,-1.022,0.776,0.050048
3,a_jump,96.142,0.55,-1.018,0.604,0.050048
3,a_jump,96.192856,0.222,-0.642,0.496,0.050856
3,a_jump,96.242904,-0.016,-0.404,0.386,0.050048
3,a_jump,96.292952,0.016,-0.432,0.37,0.050048
3,a_jump,96.343,0.198,-0.532,0.398,0.050048
3,a_jump,96.392856,0.966,-2.032,1.08,0.049856
3,a_jump,96.442904,1.902,-2.344,1.44,0.050048
3,a_jump,96.492952,1.038,-1.392,1.04,0.050048
3,a_jump,96.543,0.47,-0.544,0.728,0.050048
3,a_jump,96.592856,-0.244,0.248,0.082,0.049856
3,a_jump,96.642904,-0.398,0.19,-0.05,0.050048
3,a_jump,96.692952,-0.302,0.184,0.062,0.050048
3,a_jump,96.743,-0.178,0.024,0.14,0.050048
3,a_jump,96.792856,0.144,-0.61,0.38,0.049856
3,a_jump,96.842904,0.252,-0.552,0.376,0.050048
3,,96.892952,0.498,-0.654,0.624,0.050048
3,p_stand,96.943,1.318,-0.73,0.59,0.050048
3,p_stand,96.992856,1.116,-0.29,0.312,0.049856
3,p_stand,97.042904,1.062,-1.21,0.806,0.050048
3,p_stand,97.092952,0.934,-0.37,0.422,0.050048
3,p_stand,97.143,0.882,-0.482,0.386,0.050048
3,p_stand,97.193856,1.312,-0.708,0.392,0.050856
3,p_stand,97.243904,1.398,-1.082,0.294,0.050048
3,p_stand,97.293952,1.102,-0.856,0.226,0.050048
3,p_stand,97.344,0.894,-0.674,0.278,0.050048
3,p_stand,97.393856,0.936,-0.61,0.206,0.049856
3,p_stand,97.443904,1.022,-0.474,0.182,0.050048
3,p_stand,97.493952,1.004,-0.272,0.118,0.050048
3,p_stand,97.544,0.88,-0.232,0.102,0.050048
3,p_stand,97.593856,0.814,-0.318,0.13,0.049856
3,p_stand,97.643904,0.838,-0.314,0.174,0.050048
3,p_stand,97.693952,0.958,-0.322,0.238,0.050048
3,p_stand,97.744,0.944,-0.34,0.284,0.050048
3,p_stand,97.793856,0.914,-0.234,0.36,0.049856
3,p_stand,97.843904,0.856,-0.162,0.348,0.050048
3,p_stand,97.893952,0.792,-0.206,0.316,0.050048
3,p_stand,97.944,0.774,-0.25,0.28,0.050048
3,p_stand,97.993856,0.862,-0.424,0.166,0.049856
3,p_stand,98.043904,0.938,-0.506,0.148,0.050048
3,p_stand,98.093952,0.982,-0.528,0.184,0.050048
3,p_stand,98.144,0.902,-0.458,0.158,0.050048
3,p_stand,98.194856,0.892,-0.426,0.168,0.050856
3,p_stand,98.244904,0.948,-0.414,0.206,0.050048
3,p_stand,98.294952,1.062,-0.004,0.474,0.050048
3,p_stand,98.345,1.03,-0.29,0.59,0.050048
3,p_stand,98.394856,0.866,-0.344,0.274,0.049856
3,p_stand,98.444904,0.904,-0.352,0.198,0.050048
3,p_stand,98.494952,0.976,-0.344,0.13,0.050048
3,p_stand,98.545,0.96,-0.464,0.12,0.050048
3,p_stand,98.594856,0.898,-0.352,0.166,0.049856
3,,98.644904,0.924,-0.098,0.246,0.050048
3,a_walk,98.694952,0.942,-0.144,0.27,0.050048
3,a_walk,98.745,0.952,-0.256,0.24,0.050048
3,a_walk,98.794856,0.95,-0.394,0.168,0.049856
3,a_walk,98.844904,0.928,-0.368,0.172,0.050048
3,a_walk,98.894952,0.92,-0.314,0.216,0.050048
3,a_walk,98.945,0.934,-0.292,0.206,0.050048
3,a_walk,98.994856,0.944,-0.144,0.254,0.049856
3,a_walk,99.044904,0.942,-0.116,0.254,0.050048
3,a_walk,99.094952,0.942,-0.25,0.216,0.050048
3,a_walk,99.145,0.936,-0.32,0.22,0.050048
3,a_walk,99.194856,0.912,-0.336,0.226,0.049856
3,a_walk,99.244904,0.902,-0.346,0.246,0.050048
3,a_walk,99.294952,0.912,-0.338,0.262,0.050048
3,a_walk,99.345,0.896,-0.336,0.242,0.050048
3,a_walk,99.395856,0.866,-0.392,0.078,0.050856
3,a_walk,99.445904,0.814,-0.388,0.048,0.050048
3,a_walk,99.495952,0.632,-0.414,0.51,0.050048
3,a_walk,99.546,0.722,-0.84,0.552,0.050048
3,a_walk,99.595856,1.184,-0.544,0.098,0.049856
3,a_walk,99.645904,1.072,-0.818,0.19,0.050048
3,a_walk,99.695952,0.942,-0.468,-0.026,0.050048
3,a_walk,99.746,0.896,-0.312,-0.114,0.050048
3,a_walk,99.795856,0.86,-0.306,0.056,0.049856
3,a_walk,99.845904,0.824,-0.306,0.178,0.050048
3,a_walk,99.895952,0.912,-0.376,0.174,0.050048
3,a_walk,99.946,1.004,-0.532,0.146,0.050048
3,a_walk,99.995856,1.27,-0.656,0.204,0.049856
3,a_walk,100.045904,1.164,-0.504,0.05,0.050048
3,a_walk,100.095952,1.038,-0.388,0.03,0.050048
3,a_walk,100.146,1.008,-0.088,-0.098,0.050048
3,a_walk,100.195856,1.026,-0.048,-0.208,0.049856
3,a_walk,100.245904,1.072,-0.192,-0.142,0.050048
3,a_walk,100.295952,0.94,0.142,-0.084,0.050048
3,a_walk,100.346,0.782,0.206,0.03,0.050048
3,a_walk,100.396856,0.84,0.16,0.104,0.050856
3,a_walk,100.446904,0.938,0.032,0.184,0.050048
3,a_walk,100.496952,1.016,-0.226,0.304,0.050048
3,a_walk,100.547,0.972,-0.296,0.368,0.050048
3,a_walk,100.596856,0.956,-0.282,0.44,0.049856
3,a_walk,100.646904,1.106,-0.272,0.472,0.050048
3,a_walk,100.696952,1.286,-0.344,0.368,0.050048
3,a_walk,100.747,1.41,-0.452,0.456,0.050048
3,a_walk,100.796856,1.044,-0.426,0.384,0.049856
3,a_walk,100.846904,0.888,-0.346,0.2,0.050048
3,a_walk,100.896952,1.014,-0.378,0.118,0.050048
3,a_walk,100.947,1.052,-0.464,0.14,0.050048
3,a_walk,100.996856,0.976,-0.464,0.136,0.049856
3,a_walk,101.046904,0.934,-0.408,0.076,0.050048
3,a_walk,101.096952,1.008,-0.41,0.018,0.050048
3,a_walk,101.147,0.94,-0.398,-0.02,0.050048
3,a_walk,101.196856,0.808,-0.32,-0.016,0.049856
3,a_walk,101.246904,0.688,-0.382,0.024,0.050048
3,a_walk,101.296952,0.718,-0.546,0.174,0.050048
3,a_walk,101.347,0.816,-0.562,0.284,0.050048
3,a_walk,101.397856,1.008,-0.562,0.352,0.050856
3,a_walk,101.447904,0.926,-0.73,0.598,0.050048
3,a_walk,101.497952,0.6,-0.792,0.854,0.050048
3,a_walk,101.548,0.916,-0.618,0.638,0.050048
3,a_walk,101.597856,0.838,-0.5,0.704,0.049856
3,a_walk,101.647904,0.732,-0.494,0.69,0.050048
3,a_walk,101.697952,0.402,-0.526,0.696,0.050048
3,a_walk,101.748,0.238,-0.548,0.78,0.050048
3,p_stand,101.797856,0.306,-0.578,0.816,0.049856
3,p_stand,101.847904,0.368,-0.592,0.838,0.050048
3,p_stand,101.897952,0.486,-0.59,0.752,0.050048
3,p_stand,101.948,0.566,-0.596,0.654,0.050048
3,p_stand,101.997856,0.48,-0.418,0.562,0.049856
3,p_stand,102.047904,0.364,-0.45,0.576,0.050048
3,p_stand,102.097952,0.252,-0.578,0.542,0.050048
3,p_stand,102.148,0.48,-0.792,0.206,0.050048
3,p_stand,102.197856,0.386,-1.028,0.254,0.049856
3,p_stand,102.247904,0.384,-0.968,0.198,0.050048
3,p_stand,102.297952,0.05,-1.056,0.47,0.050048
3,p_stand,102.348,-0.048,-0.848,0.686,0.050048
3,,102.398856,-0.098,-0.866,0.11,0.050856
3,a_walk,102.448904,-0.27,-1.088,0.334,0.050048
3,a_walk,102.498952,-0.314,-1.112,0.142,0.050048
3,a_walk,102.549,-0.404,-0.964,0.156,0.050048
3,a_walk,102.598856,-0.458,-0.932,0.2,0.049856
3,a_walk,102.648904,-0.378,-0.86,0.126,0.050048
3,a_walk,102.698952,-0.354,-0.832,0.044,0.050048
3,a_walk,102.749,-0.35,-0.778,0.022,0.050048
3,a_walk,102.798856,-0.336,-0.914,-0.072,0.049856
3,a_walk,102.848904,-0.2,-1.07,-0.008,0.050048
3,a_walk,102.898952,-0.05,-0.698,-0.548,0.050048
3,a_walk,102.949,0.024,-0.546,-0.538,0.050048
3,a_walk,102.998856,0.208,-0.696,-0.472,0.049856
3,a_walk,103.048904,0.32,-0.696,-0.398,0.050048
3,a_walk,103.098952,0.448,-0.962,-0.498,0.050048
3,a_walk,103.149,0.338,-1.12,-0.352,0.050048
3,a_walk,103.198856,-0.04,-1.4,-0.072,0.049856
3,a_walk,103.248904,-0.008,-1.23,-0.52,0.050048
3,a_walk,103.298952,0.478,-1.47,-0.256,0.050048
3,a_walk,103.349,0.61,-1.25,0.024,0.050048
3,a_walk,103.399856,0.654,-1.154,0.316,0.050856
3,a_walk,103.449904,0.556,-0.898,0.23,0.050048
3,a_walk,103.499952,0.432,-0.394,0.094,0.050048
3,a_walk,103.55,0.454,-0.008,0.096,0.050048
3,a_walk,103.599856,0.654,0.352,0.35,0.049856
3,a_walk,103.649904,0.848,0.31,0.516,0.050048
3,a_walk,103.699952,1.122,-0.08,0.454,0.050048
3,a_walk,103.75,1.158,-0.35,0.462,0.050048
3,a_walk,103.799856,1.142,-0.528,0.6,0.049856
3,a_walk,103.849904,1.08,-0.434,0.64,0.050048
3,a_walk,103.899952,1.006,-0.338,0.632,0.050048
3,a_walk,103.95,0.926,-0.416,0.516,0.050048
3,a_walk,103.999856,1.23,-0.576,0.398,0.049856
3,a_walk,104.049904,1.116,-0.626,0.38,0.050048
3,a_walk,104.099952,0.892,-0.456,0.142,0.050048
