User,Activity,Timeframe,X axis,Y axis,Z axis,Timedifference
6,t_turn,70.119952,1.086,0.302,0.172,0.050048
6,t_turn,70.17,1.084,0.412,0.072,0.050048
6,t_turn,78.427856,-0.722,0.888,-0.386,8.257856
6,t_turn,78.477904,-0.616,0.524,-0.212,0.050048
6,t_turn,78.527952,-0.484,0.894,0.086,0.050048
6,t_turn,78.578,-0.504,0.498,0.204,0.050048
6,p_stand,80.229856,-1,0.232,0.23,1.651856
6,p_stand,80.279904,-0.922,0.156,0.192,0.050048
6,p_stand,80.329952,-0.866,0.262,0.262,0.050048
6,p_stand,80.38,-0.82,0.264,0.288,0.050048
6,t_straighten,94.442856,-0.922,0.018,-0.126,14.062856
6,t_straighten,94.492904,-0.916,0.024,-0.136,0.050048
6,t_straighten,94.542952,-0.88,0.014,-0.096,0.050048
6,t_straighten,94.593,-0.908,0.014,-0.124,0.050048
6,p_stand,95.243856,-0.906,0.008,-0.136,0.650856
6,p_stand,95.293904,-0.922,0.024,-0.12,0.050048
6,p_stand,95.343952,-0.92,0.028,-0.12,0.050048
6,p_stand,95.394,-0.936,0.018,-0.122,0.050048
6,p_stand,95.443856,-0.912,0.014,-0.13,0.049856
6,p_stand,95.493904,-0.932,0.102,-0.128,0.050048
6,p_stand,95.543952,-0.926,0.094,-0.112,0.050048
6,p_stand,95.594,-0.932,0.056,-0.116,0.050048
6,p_stand,98.246856,-0.994,0.286,0.158,2.652856
6,p_stand,98.296904,-0.968,0.114,0.168,0.050048
6,p_stand,98.346952,-0.968,0.184,0.158,0.050048
6,p_stand,98.397,-0.928,0.236,0.134,0.050048
6,p_kneel,100.648856,-0.792,0.284,0.222,2.251856
6,p_kneel,100.698904,-0.808,0.262,0.202,0.050048
6,p_kneel,100.748952,-0.852,0.278,0.192,0.050048
6,p_kneel,100.799,-0.824,0.26,0.198,0.050048
6,p_kneel,100.848856,-0.712,0.262,0.2,0.049856
6,p_kneel,100.898904,-0.898,0.192,0.142,0.050048
6,p_kneel,100.948952,-0.784,0.208,0.15,0.050048
6,p_kneel,100.999,-0.618,0.296,0.166,0.050048
6,p_kneel,101.649856,-0.976,0.184,0.112,0.650856
6,p_kneel,101.699904,-0.93,0.226,0.132,0.050048
6,p_kneel,101.749952,-0.85,0.126,0.07,0.050048
6,p_kneel,101.8,-1.344,0.172,-0.024,0.050048
6,t_kneel_stand,103.851856,-0.912,0.248,0.172,2.051856
6,t_kneel_stand,103.901904,-0.906,0.254,0.142,0.050048
6,t_kneel_stand,103.951952,-0.904,0.248,0.124,0.050048
6,t_kneel_stand,104.002,-0.912,0.244,0.126,0.050048
6,p_stand,104.652856,-0.91,0.216,0.184,0.650856
6,p_stand,104.702904,-0.88,0.28,0.152,0.050048
6,p_stand,104.752952,-0.876,0.252,0.158,0.050048
6,p_stand,104.803,-0.9,0.232,0.122,0.050048
6,p_stand,104.852856,-0.946,0.246,0.156,0.049856
6,p_stand,104.902904,-1.06,0.28,0.286,0.050048
6,p_stand,104.952952,-0.974,0.24,0.214,0.050048
6,p_stand,105.003,-0.932,0.288,0.088,0.050048
6,p_stand,107.255856,-0.824,0.32,0.128,2.252856
6,p_stand,107.305904,-0.848,0.316,0.198,0.050048
6,p_stand,107.355952,-0.904,0.294,0.182,0.050048
6,p_stand,107.406,-0.914,0.296,0.136,0.050048
6,t_stand_sit,108.256856,-0.9,0.264,0.164,0.850856
6,t_stand_sit,108.306904,-0.888,0.262,0.134,0.050048
6,t_stand_sit,108.356952,-0.89,0.278,0.134,0.050048
6,t_stand_sit,108.407,-0.884,0.174,0.146,0.050048
6,p_sit,110.458856,-0.926,0.054,0.204,2.051856
6,p_sit,110.508904,-0.88,0.132,0.21,0.050048
6,p_sit,110.558952,-0.884,0.162,0.23,0.050048
6,p_sit,110.609,-0.858,0.216,0.302,0.050048
6,p_sit,110.658856,-0.98,0.16,0.268,0.049856
6,p_sit,110.708904,-0.906,0.188,0.312,0.050048
6,p_sit,110.758952,-0.782,0.172,0.284,0.050048
6,p_sit,110.809,-0.842,0.078,0.262,0.050048
6,p_lie,117.064856,0.862,-0.136,0.056,6.255856
6,p_lie,117.114904,0.766,-0.19,0.07,0.050048
6,p_lie,117.164952,0.818,-0.186,0.152,0.050048
6,t_turn,117.215,0.742,-0.456,0.008,0.050048
6,p_sit,132.479856,-0.8,-0.882,-1.072,15.264856
6,p_sit,132.529904,-0.89,-0.702,-0.1,0.050048
6,p_sit,132.579952,-0.064,0.162,-0.372,0.050048
6,p_sit,132.63,-0.08,0.624,0.336,0.050048
6,p_stand,137.283856,-0.626,-0.216,0.108,4.653856
6,p_stand,137.333904,-0.474,0.29,0.164,0.050048
6,p_stand,137.383952,-0.45,0.086,-0.026,0.050048
6,p_stand,137.434,-0.616,0.19,0.056,0.050048
6,p_stand,137.483856,-0.706,0.188,0.006,0.049856
6,p_stand,137.533904,-0.84,0.006,0.068,0.050048
6,p_stand,137.583952,-0.84,0.124,0.098,0.050048
6,p_stand,137.634,-1.008,0.21,0.05,0.050048
6,p_stand,137.884856,-0.89,0.422,0.03,0.250856
6,p_stand,137.934904,-0.82,0.396,0.102,0.050048
6,p_stand,137.984952,-0.912,0.59,-0.186,0.050048
6,p_stand,138.035,-0.776,0.556,-0.046,0.050048
6,p_stand,138.284856,-0.848,0.456,0.024,0.249856
6,p_stand,138.334904,-0.808,0.4,0.048,0.050048
6,p_stand,138.384952,-0.862,0.454,0.02,0.050048
6,p_stand,138.435,-0.81,0.45,0.11,0.050048
6,p_stand,138.885856,-0.888,0.534,-0.178,0.450856
6,p_stand,138.935904,-0.846,0.722,-0.392,0.050048
6,p_stand,138.985952,-0.84,0.558,-0.032,0.050048
6,p_stand,139.036,-0.808,0.348,-0.052,0.050048
6,p_stand,139.485856,-0.9,0.102,-0.4,0.449856
6,p_stand,139.535904,-0.892,0.296,-0.48,0.050048
6,p_stand,139.585952,-0.794,0.424,-0.256,0.050048
6,p_stand,139.636,-0.86,0.366,-0.29,0.050048
6,p_stand,139.686856,-0.8,0.214,-0.224,0.050856
6,p_stand,139.736904,-0.8,0.272,-0.232,0.050048
6,p_stand,139.786952,-0.794,0.27,-0.312,0.050048
6,p_stand,139.837,-0.818,0.354,-0.318,0.050048
6,p_stand,139.886856,-0.826,0.288,-0.324,0.049856
6,p_stand,139.936904,-0.866,0.224,-0.292,0.050048
6,p_stand,139.986952,-0.898,0.216,-0.27,0.050048
6,p_stand,140.037,-0.864,0.198,-0.336,0.050048
6,p_stand,140.486856,-0.804,0.46,-0.266,0.449856
6,p_stand,140.536904,-0.794,0.322,-0.174,0.050048
6,p_stand,140.586952,-0.786,0.384,-0.16,0.050048
6,p_stand,140.637,-0.77,0.358,-0.148,0.050048
6,p_stand,140.687856,-0.802,0.384,-0.208,0.050856
6,p_stand,140.737904,-0.84,0.478,-0.11,0.050048
6,p_stand,140.787952,-0.754,0.432,-0.056,0.050048
6,p_stand,140.838,-0.77,0.454,-0.078,0.050048
6,p_stand,140.887856,-0.73,0.206,-0.142,0.049856
6,p_stand,140.937904,-0.882,1.064,-0.226,0.050048
6,p_stand,140.987952,-0.848,0.444,-0.434,0.050048
6,p_stand,141.038,-0.746,0.856,-0.016,0.050048
6,p_stand,141.087856,-0.808,0.264,-0.058,0.049856
6,p_stand,141.137904,-0.772,0.61,-0.048,0.050048
6,p_stand,141.187952,-0.798,0.454,-0.072,0.050048
6,p_stand,141.238,-0.776,0.582,-0.008,0.050048
6,p_stand,142.088856,-0.72,0.798,-0.136,0.850856
6,p_stand,142.138904,-0.814,0.726,-0.154,0.050048
6,p_stand,142.188952,-0.642,0.774,0.06,0.050048
6,p_stand,142.239,-0.658,0.664,0.088,0.050048
6,p_stand,142.288856,-0.542,0.37,-0.344,0.049856
6,p_stand,142.338904,-0.762,-0.026,-0.254,0.050048
6,p_stand,142.388952,-0.872,0.482,-0.116,0.050048
6,p_stand,142.439,-0.884,0.486,0.014,0.050048
6,p_stand,142.488856,-0.686,0.61,-0.068,0.049856
6,p_stand,142.538904,-0.706,0.632,-0.058,0.050048
6,p_stand,142.588952,-0.724,0.63,-0.04,0.050048
6,p_stand,142.639,-0.754,0.562,-0.098,0.050048
6,t_bend,142.688856,-0.782,0.53,-0.04,0.049856
6,t_bend,142.738904,-0.762,0.558,-0.098,0.050048
6,t_bend,142.788952,-0.758,0.496,-0.044,0.050048
6,t_bend,142.839,-0.744,0.476,-0.032,0.050048
6,t_bend,142.889856,-0.784,0.434,-0.024,0.050856
6,t_bend,142.939904,-0.756,0.434,-0.024,0.050048
6,t_bend,142.989952,-0.778,0.44,-0.014,0.050048
6,t_bend,143.04,-0.808,0.526,-0.072,0.050048
6,t_bend,143.089856,-0.792,0.55,-0.03,0.049856
