User ,Activity,Timeframe,X axis,Y axis,Z axis,Timedifference
2,p_stand,28.199856,-0.878,-0.002,0.36,0.049856
2,p_stand,28.249904,-0.904,-0.062,0.448,0.050048
2,p_stand,28.299952,-0.938,-0.056,0.35,0.050048
2,p_stand,28.35,-0.858,-0.254,0.376,0.050048
2,p_stand,28.400856,-1.074,0.014,0.604,0.050856
2,p_stand,28.450904,-1.064,-0.152,0.582,0.050048
2,p_stand,28.500952,-1.002,0.3,0.718,0.050048
2,p_stand,28.551,-0.68,0.16,0.666,0.050048
2,p_stand,28.600856,-0.58,0.092,0.744,0.049856
2,p_stand,28.650904,-0.44,0.456,0.518,0.050048
2,p_stand,28.700952,-0.436,0.702,0.112,0.050048
2,p_stand,28.751,-0.312,0.86,0.3,0.050048
2,p_stand,28.800856,-0.414,0.626,0.086,0.049856
2,p_stand,28.850904,-0.382,0.86,-0.112,0.050048
2,p_stand,28.900952,-0.366,0.646,0.02,0.050048
2,p_stand,28.951,-0.452,0.694,0.076,0.050048
2,p_stand,29.000856,-0.482,0.75,0.096,0.049856
2,p_stand,29.050904,-0.674,0.654,0.124,0.050048
2,p_stand,29.100952,-0.756,0.652,0.056,0.050048
2,p_stand,29.151,-0.738,0.752,-0.154,0.050048
2,p_stand,29.200856,-0.868,0.526,-0.104,0.049856
2,p_stand,29.250904,-0.712,0.56,-0.452,0.050048
2,p_stand,29.300952,-0.688,0.816,-0.558,0.050048
2,p_stand,29.351,-0.736,0.632,-0.442,0.050048
2,p_stand,29.400856,-0.898,0.152,-0.136,0.049856
2,p_stand,29.450904,-0.756,1.128,-0.414,0.050048
2,p_stand,29.500952,-0.626,0.798,-0.036,0.050048
2,p_stand,29.551,-0.638,0.128,-0.11,0.050048
2,p_stand,29.601856,-0.734,0.944,-0.084,0.050856
2,p_stand,29.651904,-0.682,0.834,-0.018,0.050048
2,p_stand,29.701952,-0.68,1.008,0.076,0.050048
2,p_stand,29.752,-0.634,0.894,0.222,0.050048
2,p_stand,29.801856,-0.564,0.656,0.388,0.049856
2,p_stand,29.851904,-0.62,0.494,0.43,0.050048
2,p_stand,29.901952,-0.616,0.664,0.412,0.050048
2,p_stand,29.952,-0.594,0.624,0.416,0.050048
2,p_stand,30.001856,-0.616,0.632,0.21,0.049856
2,p_stand,30.051904,-0.848,0.504,0.56,0.050048
2,p_stand,30.101952,-0.5,0.83,0.536,0.050048
2,p_stand,30.152,-0.468,0.718,0.478,0.050048
2,p_stand,30.201856,-0.686,0.604,0.37,0.049856
2,p_stand,30.251904,-0.526,0.59,0.402,0.050048
2,p_stand,30.301952,-0.602,0.798,0.328,0.050048
2,p_stand,30.352,-0.626,0.528,0.448,0.050048
2,p_stand,30.401856,-0.558,0.748,0.316,0.049856
2,p_stand,30.451904,-0.612,0.722,0.316,0.050048
2,p_stand,30.501952,-0.494,0.422,0.3,0.050048
2,p_stand,30.552,-0.776,0.908,-0.266,0.050048
2,p_stand,30.602856,-0.612,0.188,-0.396,0.050856
2,p_stand,30.652904,-0.616,0.526,-0.346,0.050048
2,p_stand,30.702952,-0.648,1.08,-0.288,0.050048
2,p_stand,30.753,-0.69,0.526,-0.42,0.050048
2,p_stand,30.802856,-0.546,0.59,-0.344,0.049856
2,p_stand,30.852904,-0.706,0.888,-0.522,0.050048
2,p_stand,30.902952,-0.634,0.67,-0.424,0.050048
2,p_stand,30.953,-0.626,0.872,-0.384,0.050048
2,p_stand,31.002856,-0.736,0.848,-0.424,0.049856
2,p_stand,31.052904,-0.72,0.51,-0.29,0.050048
2,p_stand,31.102952,-0.34,0.736,-0.346,0.050048
2,p_stand,31.153,-0.224,0.974,-0.394,0.050048
2,p_stand,31.202856,-0.066,0.806,-0.868,0.049856
2,p_stand,31.252904,0.236,-0.09,0.214,0.050048
2,p_stand,31.302952,-0.314,0.72,-0.568,0.050048
2,p_stand,31.353,-0.244,1.134,-0.52,0.050048
2,p_stand,31.402856,-0.506,0.816,-0.344,0.049856
2,a_walk,31.452904,-0.414,0.678,-0.474,0.050048
2,a_walk,31.502952,-0.356,0.72,-0.44,0.050048
2,a_walk,31.553,-0.49,0.642,-0.484,0.050048
2,a_walk,31.603856,-0.402,0.862,-0.532,0.050856
2,a_walk,31.653904,-0.506,0.664,-0.478,0.050048
2,a_walk,31.703952,-0.714,0.862,-1.124,0.050048
2,a_walk,31.754,-0.96,0.312,-1.474,0.050048
2,a_walk,31.803856,-0.952,0.316,-1.064,0.049856
2,a_walk,31.853904,-0.454,0.71,-1.198,0.050048
2,a_walk,31.903952,-0.226,0.992,-0.782,0.050048
2,a_walk,31.954,-0.25,1.168,-0.4,0.050048
2,a_walk,32.003856,-0.138,0.752,-0.36,0.049856
2,a_walk,32.053904,0.098,0.66,-0.28,0.050048
2,a_walk,32.103952,0.194,0.546,-0.158,0.050048
2,a_walk,32.154,0.614,0.432,-0.106,0.050048
2,a_walk,32.203856,0.624,0.51,-0.032,0.049856
2,a_walk,32.253904,0.758,0.162,0.198,0.050048
2,a_walk,32.303952,0.848,0.27,0.096,0.050048
2,a_walk,32.354,0.818,0.262,0.272,0.050048
2,a_walk,32.403856,0.86,0.524,0.23,0.049856
2,a_walk,32.453904,0.688,0.15,0.322,0.050048
2,a_walk,32.503952,0.944,0.224,0.23,0.050048
2,a_walk,32.554,0.824,0.018,0.316,0.050048
2,a_walk,32.604856,0.88,0.376,-0.058,0.050856
2,a_walk,32.654904,0.798,0.344,0.246,0.050048
2,a_walk,32.704952,0.864,0.396,-0.08,0.050048
2,a_walk,32.755,0.844,0.582,0.158,0.050048
2,a_walk,32.804856,0.914,0.678,0.178,0.049856
2,a_walk,32.854904,0.832,0.542,0.316,0.050048
2,a_walk,32.904952,0.72,0.376,0.432,0.050048
2,a_walk,32.955,0.782,0.146,0.316,0.050048
2,a_walk,33.004856,0.896,-0.146,0.096,0.049856
2,a_walk,33.054904,0.832,-0.436,0.064,0.050048
2,a_walk,33.104952,0.968,-0.184,0.054,0.050048
2,a_walk,33.155,0.896,-0.276,0.172,0.050048
2,a_walk,33.204856,0.918,-0.144,0.22,0.049856
2,a_walk,33.254904,0.76,-0.306,0.192,0.050048
2,a_walk,33.304952,0.758,-0.062,0.174,0.050048
2,a_walk,33.355,0.802,-0.136,0.168,0.050048
2,a_walk,33.404856,0.558,-0.208,0.07,0.049856
2,a_walk,33.454904,0.422,-0.296,0.072,0.050048
2,a_walk,33.504952,0.208,-0.104,0.014,0.050048
2,a_walk,33.555,-0.154,0.246,0.024,0.050048
2,a_walk,33.604856,-0.736,1.178,-0.068,0.049856
2,a_walk,33.654904,-0.954,1.66,-0.312,0.050048
2,a_walk,33.704952,-1.098,1.708,-0.02,0.050048
2,a_walk,33.755,-1.01,1.308,-0.026,0.050048
2,a_walk,33.805856,-1.704,1.01,0.358,0.050856
2,a_walk,33.855904,-1.68,1.222,0.366,0.050048
2,a_walk,33.905952,-1.07,0.482,0.142,0.050048
2,a_walk,33.956,-0.85,0.044,0.224,0.050048
2,a_walk,34.005856,-0.922,-0.144,0.3,0.049856
2,a_walk,34.055904,-0.888,-0.018,0.294,0.050048
2,a_walk,34.105952,-0.99,0.28,0.336,0.050048
2,a_walk,34.156,-1.01,0.284,0.208,0.050048
2,a_walk,34.205856,-1.274,0.03,-0.1,0.049856
2,a_walk,34.255904,-1.232,-0.016,-0.11,0.050048
2,a_jump,34.305952,-1.074,-0.128,-0.384,0.050048
2,a_jump,34.356,-1.096,-0.148,-0.416,0.050048
2,a_jump,34.405856,-0.832,-0.208,-0.104,0.049856
2,a_jump,34.455904,-0.564,-0.194,-0.136,0.050048
2,a_jump,34.505952,-0.626,-0.04,-0.044,0.050048
2,a_jump,34.556,-0.562,0.018,0.03,0.050048
2,a_jump,34.605856,-0.644,-0.014,0.078,0.049856
2,a_jump,34.655904,-0.922,0.046,0.114,0.050048
2,a_jump,34.705952,-1.32,0.244,0.316,0.050048
2,a_jump,34.756,-2.192,0.214,-0.01,0.050048
2,a_jump,34.806856,-2.698,0.736,-0.19,0.050856
2,a_jump,34.856904,-2.408,0.718,-0.442,0.050048
2,a_jump,34.906952,-1.108,0.096,-0.036,0.050048
2,a_jump,34.957,0.254,0.322,0.162,0.050048
2,a_jump,35.006856,0.518,0.102,0.3,0.049856
2,a_jump,35.056904,-0.05,-0.186,0.134,0.050048
2,a_jump,35.106952,-0.008,0.078,-0.036,0.050048
2,a_jump,35.157,-0.05,0.038,0.046,0.050048
2,a_jump,35.206856,-0.08,-0.08,0.056,0.049856
2,a_jump,35.256904,-0.174,-0.068,0.134,0.050048
2,a_jump,35.306952,-0.8,0.104,-0.066,0.050048
2,a_jump,35.357,-2.128,0.556,0.094,0.050048
2,a_jump,35.406856,-1.578,0.206,-0.018,0.049856
2,a_jump,35.456904,-2.142,0.912,-0.152,0.050048
2,a_jump,35.506952,-2.592,0.736,-0.258,0.050048
2,a_jump,35.557,-1.854,0.43,-0.392,0.050048
2,a_jump,35.606856,-1.304,0.58,-0.09,0.049856
2,a_jump,35.656904,-0.378,0.358,-0.068,0.050048
2,a_jump,35.706952,0.504,0.076,0.118,0.050048
2,a_jump,35.757,0.03,-0.242,0.07,0.050048
2,p_stand,35.807856,-0.008,-0.058,-0.068,0.050856
2,p_stand,35.857904,-0.016,-0.098,0.128,0.050048
2,p_stand,35.907952,-0.09,0.062,0.248,0.050048
2,p_stand,35.958,-0.498,0.286,0.402,0.050048
2,p_stand,36.007856,-1.662,0.652,0.032,0.049856
2,p_stand,36.057904,-1.87,0.878,0.23,0.050048
2,p_stand,36.107952,-1.578,0.568,0.24,0.050048
2,p_stand,36.158,-1.642,0.684,0.254,0.050048
2,p_stand,36.207856,-1.374,0.606,0.216,0.049856
2,p_stand,36.257904,-1.072,0.688,0.102,0.050048
2,p_stand,36.307952,-0.802,1.32,0.318,0.050048
2,p_stand,36.358,-0.968,1.854,-0.026,0.050048
2,p_stand,36.407856,-0.888,2.166,-0.068,0.049856
2,p_stand,36.457904,-0.77,1.426,-0.054,0.050048
2,p_stand,36.507952,-1.144,0.684,-0.29,0.050048
2,p_stand,36.558,-0.808,0.204,-0.282,0.050048
2,p_stand,36.607856,0.032,-0.084,-0.05,0.049856
2,p_stand,36.657904,0.302,0.07,0.144,0.050048
2,p_stand,36.707952,0.242,-0.45,0.646,0.050048
2,p_stand,36.758,0.384,-0.274,0.582,0.050048
2,p_stand,36.808856,0.648,-0.6,0.592,0.050856
2,p_stand,36.858904,0.728,-0.234,0.48,0.050048
2,p_stand,36.908952,0.7,-0.394,0.472,0.050048
2,p_stand,36.959,0.76,-0.456,0.546,0.050048
2,p_stand,37.008856,0.792,-0.398,0.582,0.049856
2,p_stand,37.058904,0.834,-0.424,0.536,0.050048
2,p_stand,37.108952,0.798,-0.37,0.546,0.050048
2,p_stand,37.159,0.802,-0.404,0.51,0.050048
2,p_stand,37.208856,0.764,-0.334,0.542,0.049856
2,p_stand,37.258904,0.776,-0.416,0.53,0.050048
2,p_stand,37.308952,0.734,-0.334,0.47,0.050048
2,p_stand,37.359,0.798,-0.392,0.534,0.050048
2,p_stand,37.408856,0.782,-0.362,0.544,0.049856
2,p_stand,37.458904,0.812,-0.382,0.558,0.050048
2,p_stand,37.508952,0.818,-0.386,0.572,0.050048
2,p_stand,37.559,0.806,-0.418,0.518,0.050048
2,p_stand,37.608856,0.742,-0.448,0.52,0.049856
2,p_stand,37.658904,0.808,-0.372,0.526,0.050048
2,p_stand,37.708952,0.798,-0.378,0.508,0.050048
2,p_stand,37.759,0.77,-0.376,0.492,0.050048
2,p_stand,37.809856,0.766,-0.382,0.524,0.050856
2,p_stand,37.859904,0.766,-0.36,0.542,0.050048
2,p_stand,37.909952,0.792,-0.386,0.486,0.050048
2,p_stand,37.96,0.828,-0.36,0.496,0.050048
2,p_stand,38.009856,0.792,-0.39,0.51,0.049856
2,p_stand,38.059904,0.8,-0.4,0.508,0.050048
2,p_stand,38.109952,0.812,-0.388,0.476,0.050048
2,p_stand,38.16,0.824,-0.368,0.492,0.050048
2,p_stand,38.209856,0.816,-0.37,0.472,0.049856
2,p_stand,38.259904,0.806,-0.37,0.488,0.050048
2,p_stand,38.309952,0.816,-0.328,0.492,0.050048
2,p_stand,38.36,0.812,-0.354,0.496,0.050048
2,p_stand,38.409856,0.824,-0.354,0.462,0.049856
2,p_stand,38.459904,0.848,-0.322,0.48,0.050048
2,p_stand,38.509952,0.838,-0.344,0.46,0.050048
2,p_stand,38.56,0.862,-0.292,0.46,0.050048
2,p_stand,38.609856,0.864,-0.316,0.45,0.049856
2,p_stand,38.659904,0.846,-0.328,0.448,0.050048
2,p_stand,38.709952,0.86,-0.306,0.448,0.050048
2,p_stand,38.76,0.844,-0.286,0.432,0.050048
2,p_stand,38.809856,0.864,-0.322,0.414,0.049856
2,p_stand,38.859904,0.896,-0.334,0.446,0.050048
2,p_stand,38.909952,0.892,-0.29,0.412,0.050048
2,p_stand,38.96,0.87,-0.338,0.408,0.050048
2,a_walk,39.010856,0.864,-0.372,0.398,0.050856
2,a_walk,39.060904,0.86,-0.4,0.366,0.050048
2,a_walk,39.110952,0.92,-0.32,0.344,0.050048
2,a_walk,39.161,0.934,-0.208,0.344,0.050048
2,a_walk,39.210856,0.944,-0.174,0.3,0.049856
2,a_walk,39.260904,0.95,-0.16,0.324,0.050048
2,a_walk,39.310952,0.938,-0.272,0.312,0.050048
2,a_walk,39.361,0.942,-0.33,0.294,0.050048
2,a_walk,39.410856,0.91,-0.308,0.294,0.049856
2,a_walk,39.460904,0.958,-0.256,0.252,0.050048
2,a_walk,39.510952,0.944,-0.17,0.302,0.050048
2,a_walk,39.561,0.946,-0.248,0.284,0.050048
2,a_walk,39.610856,0.994,-0.13,0.316,0.049856
2,a_walk,39.660904,0.96,-0.096,0.344,0.050048
2,a_walk,39.710952,0.886,-0.142,0.468,0.050048
2,a_walk,39.761,0.896,-0.116,0.528,0.050048
2,a_walk,39.810856,0.87,-0.128,0.604,0.049856
2,a_walk,39.860904,0.844,-0.144,0.582,0.050048
2,a_walk,39.910952,0.748,-0.328,0.47,0.050048
2,a_walk,39.961,0.672,-0.356,0.166,0.050048
2,a_walk,40.011856,0.45,-0.314,0.16,0.050856
2,a_walk,40.061904,0.446,-0.322,-0.272,0.050048
2,a_walk,40.111952,0.762,0.352,-0.4,0.050048
2,a_walk,40.162,0.912,1.12,-0.72,0.050048
2,a_walk,40.211856,1.112,1.862,-0.044,0.049856
2,a_walk,40.261904,1.102,1.394,0.402,0.050048
2,a_walk,40.311952,0.87,0.832,0.562,0.050048
2,a_walk,40.362,0.824,0.706,0.6,0.050048
2,a_walk,40.411856,0.902,0.174,0.44,0.049856
2,a_walk,40.461904,0.984,0.152,0.496,0.050048
2,a_walk,40.511952,1.086,0.224,0.206,0.050048
2,a_walk,40.562,1.136,-0.05,0.076,0.050048
2,a_walk,40.611856,1.006,-0.09,0.066,0.049856
2,a_walk,40.661904,1.054,-0.168,-0.136,0.050048
2,a_walk,40.711952,1.102,0.08,-0.24,0.050048
2,a_walk,40.762,0.976,0.078,0.118,0.050048
2,a_walk,40.811856,0.976,0.108,-0.144,0.049856
2,a_walk,40.861904,0.704,0.472,0.118,0.050048
2,a_walk,40.911952,0.596,0.342,0.208,0.050048
2,a_walk,40.962,0.472,0.048,0.368,0.050048
2,a_walk,41.012856,0.536,0.086,0.312,0.050856
2,a_walk,41.062904,0.744,-0.33,0.288,0.050048
2,a_walk,41.112952,0.982,-0.284,0.296,0.050048
2,a_walk,41.163,0.998,-0.154,0.424,0.050048
2,a_walk,41.212856,1.116,-0.132,0.44,0.049856
2,a_walk,41.262904,0.968,-0.112,0.494,0.050048
2,a_walk,41.312952,1.152,0.04,0.412,0.050048
2,a_walk,41.363,0.776,0.028,0.446,0.050048
2,a_walk,41.412856,0.674,-0.05,0.46,0.049856
2,a_walk,41.462904,0.32,-0.404,0.472,0.050048
2,a_walk,41.512952,0.354,-0.45,0.456,0.050048
2,a_walk,41.563,0.344,-0.354,0.24,0.050048
2,a_walk,41.612856,0.316,-0.032,0.166,0.049856
2,a_walk,41.662904,0.702,0.87,-0.018,0.050048
2,a_walk,41.712952,0.886,1.662,0.24,0.050048
2,a_walk,41.763,0.926,1.908,0.552,0.050048
2,a_walk,41.812856,0.87,1.518,0.632,0.049856
2,,41.862904,0.544,1.288,0.83,0.050048
2,,41.912952,0.352,0.928,0.816,0.050048
2,,41.963,0.096,0.902,0.9,0.050048
2,,42.013856,-0.032,0.53,1,0.050856
2,,42.063904,-0.21,0.342,0.792,0.050048
2,,42.113952,-0.324,0.096,0.798,0.050048
2,,42.164,-0.306,0.022,0.748,0.050048
2,,42.213856,-0.382,-0.202,0.816,0.049856
2,,42.263904,-0.366,-0.154,0.716,0.050048
2,,42.313952,-0.296,-0.222,0.904,0.050048
2,,42.364,-0.16,-0.596,1.014,0.050048
2,,42.413856,-0.03,-0.398,1.01,0.049856
2,,42.463904,0.07,-0.562,0.998,0.050048
2,,42.513952,0.112,-0.586,1.022,0.050048
2,,42.564,0.056,-0.676,1.026,0.050048
2,,42.613856,0.14,-0.682,0.972,0.049856
2,,42.663904,0.152,-0.6,0.91,0.050048
2,,42.713952,0.094,-0.464,0.78,0.050048
2,,42.764,0.112,-0.578,0.72,0.050048
2,a_walk,42.813856,0.108,-0.658,0.752,0.049856
2,a_walk,42.863904,0.064,-0.642,0.782,0.050048
2,a_walk,42.913952,0.05,-0.656,0.784,0.050048
2,a_walk,42.964,0.11,-0.756,0.7,0.050048
2,a_walk,43.014856,0.054,-0.76,0.674,0.050856
2,a_walk,43.064904,0.014,-0.788,0.686,0.050048
2,a_walk,43.114952,-0.008,-0.834,0.712,0.050048
2,a_walk,43.165,0.048,-0.746,0.736,0.050048
2,a_walk,43.214856,0.046,-0.736,0.74,0.049856
2,a_walk,43.264904,0.018,-0.77,0.748,0.050048
2,a_walk,43.314952,0.024,-0.588,0.694,0.050048
2,a_walk,43.365,0.054,-0.698,0.636,0.050048
2,a_walk,43.414856,0.044,-0.772,0.696,0.049856
2,a_walk,43.464904,-0.008,-0.696,0.652,0.050048
2,a_walk,43.514952,0.12,-0.624,0.496,0.050048
2,a_walk,43.565,0.088,-0.562,0.608,0.050048
2,a_walk,43.614856,0.046,-0.674,0.85,0.049856
2,a_walk,43.664904,0.096,-0.542,0.966,0.050048
2,a_walk,43.714952,-0.112,-0.414,1.054,0.050048
2,a_walk,43.765,-0.306,-0.02,0.54,0.050048
2,a_walk,43.814856,-0.304,0.192,0.184,0.049856
2,a_walk,43.864904,-0.432,0.336,0.176,0.050048
2,a_walk,43.914952,-0.702,0.438,0.332,0.050048
2,a_walk,43.965,-1.172,0.454,0.728,0.050048
2,a_walk,44.014856,-1.544,0.504,0.448,0.049856
2,a_walk,44.064904,-2.408,0.824,0.078,0.050048
2,a_walk,44.114952,-2.408,1.264,-0.268,0.050048
2,a_walk,44.165,-2.554,0.166,-0.926,0.050048
2,a_walk,44.215856,-2.196,-0.44,-0.456,0.050856
2,a_walk,44.265904,-1.408,-0.52,0.096,0.050048
2,a_walk,44.315952,-0.89,-0.366,0.168,0.050048
2,a_walk,44.366,-0.464,0.03,0.05,0.050048
2,a_walk,44.415856,-0.366,0.056,-0.016,0.049856
2,a_walk,44.465904,-0.478,0.272,0.088,0.050048
2,a_walk,44.515952,-0.756,0.532,0.164,0.050048
2,a_walk,44.566,-0.944,0.166,0.14,0.050048
2,a_walk,44.615856,-1.242,0.096,0.368,0.049856
2,a_walk,44.665904,-1.448,0.492,0.528,0.050048
2,a_walk,44.715952,-1.202,1.662,0.03,0.050048
2,a_walk,44.766,-0.714,1.714,0.358,0.050048
2,a_walk,44.815856,-0.77,1.598,0.16,0.049856
2,a_walk,44.865904,-0.808,1.676,-0.08,0.050048
2,a_walk,44.915952,-0.698,1.48,-0.138,0.050048
2,a_walk,44.966,-0.57,1.12,-0.17,0.050048
2,a_walk,45.015856,-0.386,0.828,-0.068,0.049856
2,a_walk,45.065904,-0.144,0.418,-0.05,0.050048
2,a_walk,45.115952,0.014,0.254,0.088,0.050048
2,a_walk,45.166,0.398,0.212,0.07,0.050048
2,a_walk,45.216856,0.594,0.364,0.248,0.050856
2,a_walk,45.266904,0.656,0.358,0.312,0.050048
2,a_walk,45.316952,0.76,0.482,0.574,0.050048
2,a_walk,45.367,0.706,-0.434,0.632,0.050048
2,a_walk,45.416856,0.926,0.022,0.498,0.049856
2,a_walk,45.466904,0.918,-0.11,0.496,0.050048
2,a_walk,45.516952,0.92,-0.112,0.472,0.050048
2,a_walk,45.567,0.902,-0.072,0.312,0.050048
2,a_walk,45.616856,0.998,-0.162,0.348,0.049856
2,a_walk,45.666904,1,0.056,0.2,0.050048
2,a_walk,45.716952,1.096,0.284,0.38,0.050048
2,a_walk,45.767,0.924,0.566,0.048,0.050048
2,a_walk,45.816856,0.664,0.716,0.398,0.049856
2,a_walk,45.866904,0.614,0.562,0.326,0.050048
